time,shoulder_flex_angle_filt,shoulder_add_angle_filt,elbow_flex_angle_filt,lumbar_angle_filt,shoulder_flex_vel_filt,shoulder_add_vel_filt,elbow_flex_vel_filt,lumbar_vel_filt,shoulder_flex_acc_filt,shoulder_add_acc_filt,elbow_flex_acc_filt,lumbar_acc_filt
0.02,-0.3170190175741,-0.2265606105668881,0.535056009413451,-0.10854542298527031,-0.2913581243874936,0.08678416974687374,0.35337383759239543,1.0928294882608556,12.343655122564206,14.279703321784059,-17.99291104533543,15.975446965360362
0.03,0.5510120995426567,-0.8951440583828953,0.7619590950674944,-0.9402028916899964,10.981713210495036,-5.463338733861158,0.6784931352227641,-1.9070558461708096,92.8337843355131,-17.89865336655459,-26.901199496942592,14.145309543561941
0.04,1.4174582994735452,-1.5526645684683675,0.9831327388186198,-1.7524961868191369,22.122631973501974,-10.877508774306596,0.9357463848536294,-4.782026328887551,171.07958809720526,-49.70418004919686,-35.19070680615027,12.012860681834802
0.05,2.2846937999301256,-2.1953718335244417,1.193517925735834,-2.5297994210508112,32.997853199505656,-16.076730283571298,1.098230392230069,-7.439714161612945,245.19784788473757,-80.55378150050106,-42.67077378080186,9.77314345847078
0.06,3.1552264628420543,-2.8199135946720735,1.3883316275180924,-3.257616301816077,43.4812671910476,-20.991171845919496,1.1434359345076524,-9.798525443101356,313.4291585063918,-109.91195564806773,-49.16071618875802,7.6102123582088215
0.07,4.031553140105972,-3.4234155035639784,1.5632060702063135,-3.9230597008470953,53.45744812068961,-25.56257254759092,1.0543349606113541,-11.79082982073786,374.19472209388556,-137.3076403031547,-54.495659389469125,5.690073076782726
0.08,4.916026365944656,-4.003556333498533,1.7143147968555057,-4.515266518500199,62.824462917064324,-29.74615053695951,0.8202291783849932,-13.36547421886378,426.1455750004619,-162.3475001733142,-58.53243697816886,4.155078233232181
0.09,5.810738377044811,-4.558636594416762,1.8384812339848846,-5.025730905701298,71.49614253046833,-33.51192758622175,0.43731654417811927,-14.489502666597385,468.2023483753995,-184.7250649696513,-61.15536438373913,3.120011148264305
0.1,6.717427241215313,-5.087638370915813,1.933266064449617,-5.448543065757166,79.40374808006564,-36.84541465178174,-0.09105318168940262,-15.149010484770573,499.584191030926,-204.22539169894756,-62.28167217046742,2.669947223568581
0.11,7.637408452112585,-5.59027403130177,1.9970304639543441,-5.780525665147598,86.49699585330683,-39.74763622665523,-0.7544469219094462,-15.34910951663817,519.8260464976695,-220.72519298442703,-61.86636473666861,2.8598410380816373
0.12,8.571533787577811,-6.067021378978796,2.028973152845701,-6.021265033701344,92.74443560994135,-42.23450352801893,-1.5357380513363599,-15.11302855938926,528.7840386812018,-234.1886300171257,-59.90626066682235,3.715658659008991
0.13,9.520177623580931,-6.519142856428667,2.029140214716478,-6.1730394718436,98.1332045784218,-44.335576599867466,-2.411799500388523,-14.48041702742161,526.629252415463,-244.65919859469125,-56.442973098469004,5.236768073495388
0.14,10.483249337156456,-6.9486865791738825,1.9984076921993243,-6.240651730760739,102.6682038056044,-46.092281927849214,-3.3544684296606726,-13.504958030851641,513.8306729175162,-252.2483283641575,-51.564603360713576,7.3992227597999465
0.15,11.460229010406842,-7.358467277519191,1.938438032906902,-6.23117675631766,106.37076340619689,-47.55567419531141,-4.331738826088532,-12.251427891391435,491.1284542622263,-257.12146109710994,-45.405949342499845,10.159528317039285
0.16,12.450222446883664,-7.7520256566818135,1.8516124660402506,-6.153638854077628,109.27687836835344,-48.783847709649606,-5.309128831415368,-10.79236157343871,459.4990098803339,-259.48246920579606,-38.14707130628638,13.458471304892255
0.17,13.45203060065146,-8.13356524507557,1.7409422864043609,-6.018634438851527,111.43510680245535,-49.839114441986524,-6.251162704051169,-9.20449701388269,420.1136514387985,-259.557319486566,-30.010111170658984,17.224612176956743
0.18,14.464227945122373,-8.50786647446281,1.6099627591177357,-5.837917504889491,112.90422800099732,-50.785071460245675,-7.122903188294187,-7.56517579036172,374.29264477662826,-257.57788076586473,-21.254324925536803,21.377097466008117
0.19,15.485244094968092,-8.880178506458769,1.462613899029088,-5.623965009725334,113.75075872309634,-51.683680937366105,-7.891468751016448,-5.948873297465696,323.4566054990745,-253.7667216311031,-12.169359461839832,25.827525441235718
0.2,16.51344313443479,-9.256090162318024,1.3031127020016862,-5.3895386679792265,114.04642318199929,-52.59248122381849,-8.527471565180933,-4.42401929428717,269.07712852990875,-248.3236516203423,-3.0668818092308507,30.480698142212745
0.21,17.547195570804984,-9.641382195491806,1.1358215041606603,-5.147258378160973,113.86566585188415,-53.56203819377478,-9.00631609419917,-3.0502503414643094,212.62844433112244,-241.41463348238173,5.729252704759747,35.23420385636735
0.22,18.584938579268155,-10.04186403371554,0.9651170284147345,-4.909200833546359,113.2832870378359,-54.63373284636549,-9.309304400537107,-1.8762104978343606,155.54173065300992,-233.1635437839679,13.894030072470281,39.97689006797659
0.23,19.62522118373517,-10.463198972976498,0.7952643679348745,-4.686534963384476,112.3722698176578,-55.83796470501672,-9.424502538475554,-0.9379871035152254,99.16349499882644,-223.64709316422287,21.113170275540366,44.58639990489875
0.24,20.666732170299912,-10.910722593306694,0.6302996886956524,-4.489203850186922,111.20185411725721,-57.192831712194376,-9.347332216127006,-0.2582360475011594,44.719192634398404,-212.89304494823023,27.095485787003593,48.926047726473946
0.25,21.708309791917753,-11.389259848504212,0.4739248502574392,-4.325660768722093,109.83589995451615,-58.70332690157218,-9.080862912823237,0.1539828507653015,-6.717028771618371,-200.88170034671205,31.58525845590681,52.84139504952244
0.26,22.748933619658683,-11.902946818144981,0.32941649066459544,-4.202665047732667,108.33156787361611,-60.36107098688484,-8.635791383219187,0.3026733063628229,-54.24585105664463,-187.5504581185,34.37415230447616,56.15695088892725
0.27,23.787700141772262,-12.455063456648265,0.1995514402670051,-4.1251415907424285,106.73833083378476,-62.144578955896755,-8.030107533442386,0.20371781778215012,-97.1592499963501,-172.8011133954661,35.312162384066255,58.673456528248636
0.28,24.823784815175863,-13.0478837853656,0.0865496574912664,-4.096106112431954,105.09731879049704,-64.02003857066829,-7.288457591626099,-0.116885299490293,-134.949848822326,-156.5094401658687,34.31710187068982,60.16622100647497
0.29,25.856394148444632,-13.682549807888368,-0.007964753021316329,-4.116656444314047,103.44098531857044,-65.94256005362575,-6.4412269113191245,-0.6252640682543271,-167.31335658165864,-138.53650906820656,31.38215207938661,60.38494913448282
0.3,26.884711973293562,-14.358974955111833,-0.08298445069611875,-4.186028624027338,101.79307520371448,-67.85783979641225,-5.523375269974782,-1.2822750943405121,-194.14450745429994,-118.74112953303266,26.58104328198992,59.05544924730276
0.31,27.907844305624277,-15.075782073258107,-0.13812220354579008,-4.301714895086118,100.16886322089049,-69.70416717499451,-4.573066825359178,-2.0463323630047108,-215.5271030873334,-96.99277424449149,20.070497530291533,55.883525395574814
0.32,28.92476710573392,-15.830279868538907,-0.17359758374899584,-4.459639207257497,98.57562749361925,-71.41469288460625,-3.630144687512032,-2.876320679540318,-231.71890783853115,-73.18434418194131,12.089646681149345,50.56125202424626
0.33,29.934280850320874,-16.618480356433523,-0.19020825628422394,-4.654384332925789,97.01331597953232,-72.91986989330438,-2.7345061230677605,-3.7344497273240687,-243.13225469255312,-47.24416253317123,2.9562372461813182,42.77570342689935
