0.01,-126.2334092548962,39.10648343021125,178.56705705466416,0.31120410638378926,0.7478229447172294,0.06170627541674097,1.3866112350299338,0.2483408397617829,0.4149309569793185,0.41965933930872373,0.8399406335836124,0.13991293070830985,0.30036153810196126,-129.42173812804367,42.19593055550327,24.12615322679585,0.021596750537316498,1.0614516651841754,0.048601560309877806,1.1011932672657803,0.08848779643454151,0.11657762945262795,-0.23990637746415588,0.33015879003770293,-0.7898096032034774,0.46010807303749335,-182.31831516934938,5.078434169780676,3.332337652600947,0.5927287701213676,0.24075677050644861,0.03242473374251006,0.23801555420680687,0.5603434328972399,0.3796832002114732,-0.04034697014285662,0.030669879677701177,-0.9998109740551198,-0.020604942431466197,-164.3837159213209,11.103414351972086,21.581016025691696,0.17459738964510296,0.29030366804113833,0.791600623779773,0.16675464296931009,0.5960451132898879,0.7292925224668887,-0.07023244963070041,0.20106507472795881,-0.9694446096255427,0.15002768641868416
0.02,-125.28590128849538,41.09892477313816,178.23760775353182,0.3508731930221286,0.9917928183712063,0.09616930858786103,1.2201286749335072,0.2594722037503078,0.43758779203538345,0.42254039386523007,0.8315620973652152,0.14848657316761124,0.3149652880274943,-129.27776876684297,41.49195157384866,24.183489881998344,0.05007740307102456,0.9583566935102155,0.06424507174286323,0.9823390872234491,0.1285421762009326,0.1936202202076038,-0.23279018942438537,0.328363106738477,-0.7917314453639928,0.4605384662323055,-182.53764002457675,4.514135801320889,4.149493275529318,0.6049510041226784,0.2712598309164548,0.05246968609216659,0.37099751695474276,0.5715916545769234,0.46700875518075036,-0.036647756788298076,0.037287300869371,-0.9997321580027594,-0.022026124649836946,-165.04488672463677,10.219649304194347,22.55559602104483,0.4059313842608578,0.3120287421685541,0.7071067017695624,0.2473793202728085,0.6614518647492336,0.7136712675980216,-0.06265522682057369,0.2074956719742992,-0.9688044469336975,0.1434392118024307
0.03,-124.34410645326635,43.08836008995183,177.88857661817065,0.38660760311975245,1.2226469392183572,0.12831080528211314,1.058176043863917,0.27024191909481665,0.45700421778111117,0.4252456898346607,0.8231994797920045,0.15690636339483185,0.3295542711042022,-129.13451374456676,40.79717256791276,24.240783294870102,0.07637968090487957,0.8576579188670214,0.07910265415101826,0.869006133356503,0.166663154610691,0.26632145915389943,-0.22580236119882502,0.3266234222077783,-0.7935781416166912,0.46097329575196005,-182.75422055249336,3.955992491325964,4.955582003645297,0.6173291953733949,0.30192045150237323,0.07406479659862052,0.4967783420678779,0.5854595489291499,0.5482251290939445,-0.03295396212246436,0.04382955127584926,-0.999630378227401,-0.023455169123375547,-165.67128359239268,9.384399235867956,23.53910063831742,0.6283705600828744,0.3332676602358242,0.626151218070517,0.32695355849207586,0.7239995543926975,0.6983416094884053,-0.05542145376217063,0.21408761127300144,-0.968060517261614,0.13720811386615314
0.04,-123.41422059505969,45.080859669590495,177.4949457267534,0.4149995940937748,1.4272496269890398,0.15608135209961482,0.904710016179382,0.28096181560455075,0.47095493510476183,0.4275442523715237,0.8148535955726792,0.1650192100581423,0.34419921599103587,-128.98974122579807,40.11882915438498,24.297582321761844,0.0990460831788468,0.7612708816918936,0.09255141793231761,0.7657065427477119,0.20137557368286418,0.3314467528261271,-0.21904092543553347,0.3249809193444601,-0.7952899850580049,0.4614423112332333,-182.97346208851246,3.414396480764268,5.749720533700852,0.6297069659635602,0.33195719031616516,0.09784837656077017,0.6085832961971697,0.6020572860850619,0.6178036505681763,-0.029325613946343095,0.0503017406642845,-0.9994692886921024,-0.024958947404386794,-166.2313921064301,8.649924882379134,24.56291645039268,0.8336616789720909,0.3538974044573142,0.5518872701487733,0.40444565647978964,0.7812807721782514,0.6855129970871171,-0.04887806438685244,0.22118027159274106,-0.9670378598237557,0.1316988670335871
0.05,-122.5043801357242,47.07909849478074,177.03668768557358,0.4333125490948158,1.594529395314126,0.1778083504628918,0.7634247941667924,0.2919298971750024,0.4778889056437108,0.42922745022398856,0.8065427422536711,0.1726860816727253,0.3589453879772636,-128.84158049518066,39.46355051429737,24.353475157888695,0.11701937392497651,0.6708100910060867,0.10408157750180534,0.6758015344059021,0.2314640720405812,0.3866467621328096,-0.21259145367452398,0.3234679104308066,-0.7968225039670465,0.4619712809005173,-183.20103407463353,2.899998247285659,6.531692834772389,0.6418847133753295,0.3606259155782015,0.12424310813228828,0.7007704518814051,0.6211107559972872,0.6712757095547291,-0.025832114732448737,0.056711702208997204,-0.9992185735383792,-0.0266019291285786,-166.69927366309895,8.06003413573201,25.65444340370836,1.0149691415890663,0.3738519325705477,0.4868490923310294,0.47896628768933347,0.8311243810037071,0.6773248512155822,-0.043312644740596595,0.22906552444048145,-0.9655828834130408,0.12721864198174282
0.06,-121.62487773535325,49.08086373878267,176.50062956075578,0.43972824851880626,1.7162911061656758,0.19233921599700574,0.6375508094386636,0.30338551684285514,0.4770501674676439,0.430121877103393,0.7983081323768592,0.17978753940528044,0.3737998739481539,-128.6887192938524,38.83721329484897,24.408124271380338,0.12974703748373112,0.5875319872647653,0.1133283505498482,0.6012410053963708,0.25616268208011234,0.4306129364068265,-0.20652340879714012,0.3221060370547337,-0.7981496784658836,0.46257954809842927,-183.4427309223876,2.4235325564131407,7.301957319220157,0.6536366171279709,0.38728651819412535,0.15341824568367685,0.7692938864768383,0.6420330162277291,0.7056259868269721,-0.022553022940345533,0.06306946374592493,-0.998856262453452,-0.02844391956375639,-167.05657108267758,7.646892996036314,26.834914708868226,1.1673363814032323,0.3931193431562565,0.43276650921729154,0.5498037539991216,0.871719494172984,0.6756020718234221,-0.03893230121351069,0.2379642133206845,-0.9635734197464071,0.1239947477055461
0.07,-120.78774744065494,51.07833465328807,175.8813901013764,0.433498866436889,1.787741004149079,0.19912958928404992,0.52962411341278,0.31549042536703537,0.4684910196756951,0.4301001965520171,0.7902147614156196,0.18622781557270401,0.38872451650720025,-128.53049445316475,38.24480795924043,24.461264969016337,0.13721962869457643,0.5123207719377949,0.12009222043201521,0.5425129800262513,0.275271938938537,0.46309461427898013,-0.20088779454538333,0.32090559818441194,-0.7992645870091359,0.4632786288146908,-183.7042853585099,1.9955325043108396,8.061610766119077,0.6647296195986541,0.4114422076945538,0.18525607650253237,0.812003418769958,0.6640045323607325,0.7195311767917075,-0.019576733854197607,0.06938691234696398,-0.9983701004319585,-0.030537814818653725,-167.29366035958074,7.429241628143476,28.11806520754871,1.2879277210912223,0.4117332850812378,0.39048574922447016,0.6164065754680895,0.9017682199463681,0.6816684027079162,-0.035852343091550595,0.2480120129316823,-0.960925137063011,0.12216102716549572
0.08,-120.00580870247806,53.058204013273425,175.1813564889664,0.4149829564939387,1.8076930226174488,0.19826695660547924,0.44128063151221514,0.3283385939854759,0.45299753683228744,0.42908877165486564,0.782347838270441,0.19193732857773874,0.40363522060322815,-128.36687996321456,37.69033405793335,24.512680517958103,0.1399415604662401,0.4457012423521122,0.12434451488509404,0.4987895328383377,0.28920158271800034,0.4847905479562063,-0.195716165361923,0.31986611901365863,-0.8001776148770638,0.4640719919064992,-183.99113803781805,1.6259248372972355,8.812316446474005,0.6749443178472467,0.4327502180372484,0.21933296708536773,0.8287608900427693,0.6860420146554154,0.7134138222032106,-0.01699701187456383,0.07567756259479337,-0.9977577984075658,-0.03292740042723293,-167.40988319842847,7.4120786194662305,29.509690331203412,1.3760465359521807,0.42976020507145196,0.3599965610807689,0.6783416457443922,0.9206388676392587,0.6962262922383501,-0.03409518302540306,0.2592551343634067,-0.9575940860461893,0.121753895763629
0.09,-119.2913844614996,55.002587112576265,174.4098120600467,0.3855598693986074,1.778449057024336,0.19042865116240684,0.3731203928626473,0.3419863578107368,0.4319507220121503,0.4270710535323061,0.7748057419921992,0.1968736417908717,0.41840747945266415,-128.1983934312412,37.1767449999978,24.562171278924023,0.13884517315413078,0.3878655459808952,0.1262173467635594,0.46821947428038346,0.2989480995056316,0.4971398350168165,-0.19102098483508284,0.31897805325297324,-0.8009126951182587,0.4649559601120215,-184.30818355322245,1.3235263659502923,9.556214137482058,0.684097908084229,0.451009283998318,0.25492618824499197,0.8213685797725772,0.7070466000108164,0.6893110664211116,-0.01490772270644007,0.08195634091375559,-0.9970260813996998,-0.03564539707624877,-167.41292397225524,7.587668267921118,31.008024517085957,1.4329563450669414,0.447284572127202,0.34054936966261884,0.7352578510297295,0.9284788041222438,0.719307087767475,-0.03359842833989224,0.27165506655739424,-0.9535756131328078,0.12271738497182387
0.1,-118.65495914364173,56.89055115060729,173.58142807932276,0.3474364928677992,1.705374325401147,0.17678238587984685,0.32466298712320674,0.35648461859570607,0.4071437212124333,0.42408624041762255,0.7676909574966495,0.2010209575093922,0.43288708091629113,-128.0259509221947,36.70595450046233,24.609531386537203,0.13516676378528447,0.3387101461307513,0.12597918701136,0.4483021222752301,0.3060205466657306,0.5020462127531179,-0.18679726604815786,0.31822531771416585,-0.8015022608417302,0.4659214351543068,-184.65952425723893,1.0954884212168803,10.295832893517824,0.69206867749272,0.46613476581123164,0.2910536818185907,0.7933195543782543,0.7258385019046055,0.65058651802783,-0.013396469664560512,0.08823932776752573,-0.9961885789538124,-0.03871205812186219,-167.3174864157544,7.937585055534299,32.60478312893593,1.461550128203591,0.4643938197533608,0.33083502095357925,0.7868724349348324,0.9262433246288876,0.7502921899661835,-0.03423012202064986,0.2851006356314895,-0.9489002187871224,0.12491566665170818
