44,110,91
38,110,97
40,100,89
22,88,82
21,100,76
10,98,86
12,129,113
15,141,140
10,102,79
7,103,83
10,105,103
11,112,103
9,94,71
10,99,80
9,106,68
9,104,69
9,104,60
12,110,78
9,102,101
8,112,91
7,103,79
8,105,77
8,128,100
10,110,108
10,108,95
13,120,117
13,102,77
15,114,76
14,121,94
15,119,73
15,118,71
12,118,92
16,113,73
25,99,63
40,117,94
97,199,180
105,244,263
110,295,283
80,353,329
112,332,376
179,383,369
226,282,291
245,271,275
300,236,247
310,120,102
120,122,90
98,93,70
79,76,33
96,59,24
100,51,9
91,53,9
133,54,6
124,58,5
103,57,3
52,56,3
37,62,10
42,69,12
39,85,38
37,74,21
43,67,8
44,70,11
47,70,14
57,67,6
52,70,14
88,67,18
81,50,34
80,66,40
60,54,37
27,47,23
5,39,19
0,40,20
0,33,13
0,27,10
0,28,9
0,26,7
0,27,8
0,28,10
0,26,8
0,26,8
0,26,8
0,25,8
0,26,8
0,27,9
0,26,9
0,25,8
0,26,9
0,26,9
0,26,8
0,27,10
0,26,8
0,25,7
0,26,7
0,27,7
0,25,9
0,27,10
0,26,8
0,26,8
0,26,8
0,26,7
0,26,8
0,27,10
0,26,8
0,27,7
0,26,7
0,27,7
0,26,7
0,26,9
0,26,8
0,25,7
0,26,7
0,27,8
0,26,7
0,27,9
0,26,7
0,26,7
0,26,8
0,26,9
0,25,8
0,26,10
0,24,10
0,23,10
0,22,14
0,22,23
0,24,35
0,32,10
0,49,0
0,60,151
0,45,154
0,34,7
0,40,11
0,36,20
0,27,12
0,27,11
0,29,12
0,28,12
0,25,12
0,24,15
0,23,11
0,22,13
0,20,11
0,22,12
2,20,10
0,21,8
0,20,9
0,20,6
0,21,7
0,20,8
0,19,6
0,19,7
0,22,12
0,20,6
0,20,8
0,20,8
0,20,9
0,21,9
0,24,13
0,21,16
0,21,22
0,20,37
0,23,36
0,31,0
0,60,153
0,55,156
0,32,150
0,21,10
