0.01,103.38,88.19,179.12,9.79,0.22,0.12,0.01,0.01,0.01,49.19,5.25,18.69,0.09,0.16,0.37,0.43,0.56,0.45,0.55
0.02,110.12,81.31,17.06,9.71,0.49,1.49,0.03,0.01,0.00,48.06,4.00,10.69,0.06,0.04,0.05,0.43,0.52,0.40,0.62
0.03,110.12,81.37,17.12,9.78,0.39,1.28,0.02,0.01,0.00,48.06,4.00,7.50,0.05,0.07,0.20,0.43,0.52,0.40,0.62
0.04,110.12,81.31,17.06,9.71,0.36,1.24,0.02,0.02,0.00,48.06,4.00,7.50,0.00,0.04,0.11,0.43,0.52,0.40,0.62
0.05,110.12,81.31,17.06,9.72,0.45,1.47,0.02,0.01,0.00,48.06,4.00,7.50,0.04,0.01,0.07,0.43,0.52,0.40,0.62
0.06,110.06,81.37,17.12,9.72,0.46,1.50,0.02,0.04,0.01,48.38,3.69,8.69,0.00,0.00,0.05,0.43,0.52,0.40,0.62
0.07,110.06,81.37,17.19,9.68,0.46,1.39,0.01,0.01,0.00,48.38,3.69,8.69,0.01,0.03,0.01,0.43,0.52,0.40,0.62
0.08,110.06,81.37,17.25,9.66,0.47,1.35,0.01,0.01,0.01,48.75,3.25,9.06,0.00,0.00,0.06,0.43,0.52,0.40,0.62
0.09,110.06,81.37,17.25,9.71,0.42,1.28,0.00,0.01,0.00,48.75,3.25,9.06,0.02,0.00,0.10,0.43,0.52,0.40,0.62
0.10,110.06,81.37,17.25,9.73,0.44,1.31,0.01,0.00,0.00,48.06,3.25,9.50,0.05,0.01,0.08,0.43,0.52,0.40,0.62
0.11,110.06,81.37,17.25,9.72,0.40,1.37,0.01,0.01,0.01,48.06,3.25,9.50,0.02,0.01,0.00,0.43,0.52,0.40,0.62
0.12,110.06,81.37,17.25,9.71,0.41,1.44,0.00,0.00,0.00,48.06,3.25,9.50,0.01,0.02,0.04,0.43,0.52,0.40,0.62
0.13,110.06,81.37,17.25,9.72,0.38,1.38,0.00,0.01,0.00,48.38,4.00,8.69,0.03,0.05,0.01,0.43,0.52,0.40,0.62
0.14,110.06,81.37,17.25,9.76,0.41,1.37,0.00,0.01,0.01,48.38,4.00,8.69,0.06,0.01,0.02,0.43,0.52,0.40,0.62
0.16,110.06,81.44,17.31,9.73,0.48,1.33,0.01,0.01,0.00,48.38,3.69,9.88,0.00,0.02,0.06,0.43,0.52,0.40,0.62
0.17,110.06,81.44,17.31,9.67,0.44,1.35,0.01,0.01,0.00,48.38,3.69,9.88,0.02,0.00,0.03,0.43,0.52,0.40,0.62
0.19,110.06,81.44,17.37,9.82,0.44,1.36,0.01,0.02,0.00,49.19,2.87,9.88,0.13,0.01,0.02,0.43,0.52,0.40,0.62
0.20,110.06,81.44,17.44,9.77,0.43,1.35,0.00,0.00,0.01,48.38,3.69,9.50,0.07,0.00,0.02,0.43,0.52,0.40,0.62
0.21,110.06,81.44,17.44,9.68,0.39,1.34,0.01,0.02,0.01,48.38,3.69,9.50,0.01,0.03,0.04,0.43,0.52,0.40,0.62
0.22,110.06,81.44,17.44,9.62,0.40,1.50,0.01,0.02,0.00,48.38,3.69,9.50,0.06,0.02,0.12,0.43,0.52,0.40,0.62
0.23,110.06,81.50,17.50,9.73,0.40,1.39,0.00,0.05,0.01,48.75,3.69,8.69,0.13,0.03,0.13,0.43,0.52,0.40,0.62
0.24,110.06,81.50,17.56,9.81,0.43,1.11,0.02,0.04,0.00,48.75,3.69,8.69,0.02,0.00,0.27,0.43,0.52,0.40,0.62
0.25,110.00,81.50,17.50,9.64,0.45,1.37,0.02,0.05,0.01,48.38,4.37,9.50,0.06,0.00,0.22,0.43,0.52,0.40,0.62
0.27,110.00,81.50,17.37,9.78,0.44,1.34,0.06,0.01,0.02,48.38,4.37,9.50,0.02,0.00,0.14,0.43,0.52,0.40,0.62
0.28,110.06,81.50,17.31,9.67,0.44,1.11,0.04,0.01,0.01,47.69,3.69,9.50,0.04,0.04,0.30,0.43,0.52,0.40,0.62
0.29,110.06,81.50,17.25,9.67,0.45,1.14,0.02,0.02,0.00,47.69,3.69,9.50,0.02,0.01,0.11,0.43,0.52,0.40,0.62
0.30,110.06,81.50,17.25,9.68,0.36,1.36,0.00,0.00,0.00,48.06,3.69,10.25,0.03,0.02,0.05,0.43,0.52,0.40,0.62
