82,97,46
85,99,56
72,89,30
70,87,27
71,87,28
68,84,27
69,85,30
69,85,31
72,86,30
73,87,33
71,85,31
70,85,28
71,85,28
73,87,33
73,88,45
64,82,26
65,83,25
65,84,27
67,85,28
68,86,28
68,86,29
69,86,30
68,86,28
71,90,33
76,94,38
81,98,50
80,99,42
94,107,63
97,109,66
106,114,83
102,108,71
108,111,88
114,113,92
112,106,118
86,92,85
98,101,88
93,101,72
81,94,70
84,102,53
89,109,52
92,110,49
111,124,67
124,132,82
134,140,105
134,138,109
128,134,86
140,143,106
143,140,116
129,130,98
100,112,81
67,91,66
45,75,54
59,79,32
78,89,41
80,90,49
81,92,46
90,96,47
108,95,43
82,63,47
56,30,38
27,25,32
1,38,19
32,60,18
55,75,16
68,77,11
49,71,12
46,70,16
48,72,15
52,74,14
54,75,13
54,74,13
54,73,14
53,72,14
51,71,14
51,70,14
52,70,14
52,70,14
53,71,14
54,72,14
55,74,13
56,75,14
56,75,15
55,74,14
54,73,14
53,73,14
52,72,14
51,71,13
51,72,15
50,72,14
51,73,14
51,73,15
54,74,14
54,74,15
54,75,14
54,74,15
54,73,14
53,73,14
53,72,13
54,72,14
53,71,14
53,71,14
54,72,14
54,72,13
54,73,14
55,74,14
54,74,14
54,74,15
54,74,14
55,75,14
55,74,15
55,75,14
56,75,14
55,75,15
55,75,14
54,74,15
53,73,15
52,73,15
52,74,15
50,72,16
51,72,15
50,71,15
50,70,15
51,70,16
50,70,15
50,70,16
51,71,15
51,71,16
52,72,16
55,74,15
55,75,15
54,75,16
54,74,16
54,74,15
53,73,14
54,74,14
54,74,14
54,74,14
54,75,15
55,75,15
56,75,15
57,77,16
56,77,16
56,77,15
59,80,16
62,84,17
70,90,24
83,99,41
90,104,54
98,109,64
102,113,71
