time,shoulder_flex_angle_filt,shoulder_add_angle_filt,elbow_flex_angle_filt,lumbar_angle_filt,shoulder_flex_vel_filt,shoulder_add_vel_filt,elbow_flex_vel_filt,lumbar_vel_filt,shoulder_flex_acc_filt,shoulder_add_acc_filt,elbow_flex_acc_filt,lumbar_acc_filt
0.02,-0.21993698994891617,-0.11283465054795867,0.5071260905991984,0.013776583053945987,-0.7035398982293583,0.811464659265975,0.18627460245578445,0.17075003469739478,4.887699097367734,2.493492913467563,-7.818166787182425,-4.110037298690259
0.03,-0.22115130747569833,-0.02386766413833716,0.5090908049154402,0.04803351280532471,-0.4645021030784785,1.7019317040874646,-0.2282045496094564,0.2445091363433199,12.861715314151638,-2.1117791149081038,-12.30675260582633,-5.692504241874589
0.04,-0.22302013334632892,0.06768656576917617,0.5097146746774797,0.08134216795421285,-0.19428246452122813,2.55145028247949,-0.6588805585592463,0.3022095375145499,20.759609477655026,-7.044380846481984,-16.49400321390654,-7.1661706075596525
0.05,-0.22491828450684037,0.160793822242999,0.508389904458487,0.11309441898990741,0.1104676330621013,3.3297206852655985,-1.100576108911741,0.3404946917333506,28.382053119266377,-12.400352774689578,-20.18696010489574,-8.470155452333046
0.06,-0.22617627629272494,0.25430341983214044,0.5045357757392845,0.14271616901272385,0.45189149191177297,4.007618111218733,-1.5470278641865813,0.3569299993190197,35.523681154836396,-18.25392819990923,-23.199718522789166,-9.54368902774738
0.07,-0.22609778559760724,0.34695651120972115,0.49762234180343934,0.1696846822155935,0.8306822036128655,4.558092898489934,-1.9909084901900627,0.35016523134643335,41.97816396811854,-24.652439023964206,-25.359691174286322,-10.328039727602926
0.08,-0.22397872935576832,0.43739692541070757,0.4871939942118076,0.193544791759525,1.2458743772502414,4.9570072209534555,-2.4238896206330827,0.3200538895919041,47.54360931697582,-31.612374696504542,-26.513649970584527,-10.768566991074838
0.09,-0.21912756341453749,0.524184685925965,0.47289212681253134,0.2139234647804293,1.694683472884032,5.1838793478506515,-2.836748618485118,0.267722139997541,52.02817704557717,-39.11680977861112,-26.533351632319945,-10.816848987514604
0.1,-0.21088636617301187,0.6058123145524908,0.45447611431930274,0.23054224599391787,2.1724025874551596,5.222510778768541,-3.2195204321462394,0.19558221264352332,55.25577995553923,-47.114345639315346,-25.32056811926084,-10.43282538224627
0.11,-0.19865223759623407,0.6807239704167475,0.4318418375491578,0.24322715937914985,2.6723649965960226,5.061476490880667,-3.5616941122671903,0.10728762130824969,57.071736324351754,-55.51963590080983,-22.81136278515555,-9.586888451524624
0.12,-0.1818985183055334,0.7473374029693645,0.405037026808864,0.25191571782572275,3.185978846857644,4.694463896340057,-3.8524517145869797,0.007630085342174002,57.348233643929206,-64.21548790818034,-18.979476787860204,-8.261850815854341
0.13,-0.16019531548542246,0.8040686128695265,0.3742727579134132,0.2566607715362647,3.702838176299208,4.120451664397926,-4.080945443013367,-0.09761948362523701,55.989459479598466,-73.05645778176992,-13.838716611546719,-6.454715526544601
0.14,-0.13322881126330574,0.8493590155602629,0.33993052006707974,0.25763101537406974,4.210911985091391,3.3437251087366926,-4.236607063488833,-0.20192124034335565,52.936254280748116,-81.87378803825725,-7.44426170421573,-4.17817448267636
0.15,-0.10081882292172588,0.8817047894146753,0.3025643784662939,0.255108070740484,4.696810457640747,2.3737302010360835,-4.309481919663223,-0.2982211308130444,48.17014289179474,-90.48147726025057,0.10715957324581525,-1.461764355382562
0.16,-0.06293408044268918,0.8996879647907442,0.26289787341463033,0.24948015577066393,5.146124735431203,1.2247733018309026,-4.290578378402736,-0.37924152089615565,41.71660677993964,-98.68322312763058,8.678247933054879,1.6473846023889005
0.17,-0.01970468391773105,0.902008674616241,0.22181542828146136,0.2412324548699214,5.543833940528718,-0.0844217189111605,-4.172222292099912,-0.4377977398790831,33.64746792089422,-106.27994490429388,18.093258011727375,5.084262372298742
0.18,0.02856879857791141,0.8875178454759596,0.1803481776093761,0.2309343908766,5.8747705399849695,-1.5312832602679982,-3.9484051417062664,-0.46712951543009373,24.082268081056423,-113.07757014290978,28.14123448058928,8.766199330115377
0.19,0.08141013077796282,0.8552494668519023,0.1396542717698021,0.2192240865992031,6.124132706621617,-3.090069532657458,-3.6151139642190357,-0.46123565201681976,13.18854400179934,-118.8947632249965,38.580296539385984,12.593622331514574
0.2,0.1381666352299333,0.8044514432656755,0.10099386431998954,0.20679037381297855,6.2780301539241306,-4.732631972349815,-3.170631003032067,-0.41520009524514884,1.1809196863345381,-123.57028008686176,49.14288235217139,16.45136028738378
0.21,0.19801335553226931,0.7346139190848502,0.06569914172032405,0.19435276455904088,6.324048078429943,-6.429240583542394,-2.6157912672094357,-0.3254977209062892,-11.68103858372082,-126.969653238583,59.54184152729055,20.210495426216557
0.22,0.2599626208643921,0.6454938790793384,0.035139911507636304,0.18263984048440882,6.251812400630178,-8.149445933704131,-1.9541868499203485,-0.1902687691949227,-25.096231072203807,-128.99094263030665,69.4772427605627,23.73073833727169
0.23,0.3228794129243506,0.5371347801751943,0.01068542310673317,0.17236654097302415,6.0535385136746935,-9.862951927619973,-1.1923079258719336,-0.009551780825290011,-38.72669315886337,-129.56932932814354,78.6437455880906,26.863286695866165
0.24,0.38550283670788815,0.4098799715997142,-0.006336747042029955,0.1642108410289873,5.724545274910717,-11.540473607336999,-0.33961179715909345,0.2145338567055638,-52.20348670300946,-128.68037829351533,86.73837013547448,29.45410995866087
0.25,0.4464738619253657,0.2643787209401011,-0.014683760996497926,0.1587903071806793,5.2637160418214615,-13.154555049071131,0.591486852404082,0.4776631239407922,-65.1337429928766,-126.34185156350445,93.46848707186668,31.34758594086112
0.26,0.5043693290359518,0.10158378981292579,-0.013241406176946354,0.15663900647378115,4.673889179675613,-14.680323921754589,1.5857092538245838,0.7732439786777339,-77.10875133979754,-122.61401143509079,98.55984190966701,32.39040067409933
0.27,0.5577420029563972,-0.07726030058831951,-0.0010675455719774327,0.15818522252164877,3.962161655590043,-16.096161390722173,2.625091850810761,1.0924230928744603,-87.71295316569696,-117.59841246722378,101.76442351879476,32.43561086130832
0.28,0.605166211184108,-0.2706389057528434,0.02256623225029075,0.1637304061912353,3.14009106854605,-17.384268737262516,3.6892515823607774,1.4241604460645043,-96.53366880254661,-111.43523889945287,102.86798638276987,31.346759082298476
0.29,0.6452883271639499,-0.47679905113049253,0.058136200664000194,0.17342975931099033,2.2237837161300846,-18.53111525146857,4.755734584303549,1.7553724535589212,-103.17135425214241,-104.29929825853797,101.69703978932485,29.001926052987397
0.3,0.676881063581506,-0.693791240535419,0.10583279060139587,0.18727482010748311,1.233859018761033,-19.52775556118754,5.800443192617916,2.07114126907971,-107.2501589070156,-96.39483051876779,98.12512483408156,25.29760198222139
0.31,0.6989002370747028,-0.9195206931384122,0.16553304898003562,0.2050783909424253,0.19528374750069508,-20.370008491731298,6.798133658211154,2.3549859309825276,-108.4285337184094,-87.94933351294912,92.07821176532896,20.152260560009786
0.32,0.7105423726122082,-1.151806948949218,0.2367806423602006,0.22646212383544553,-0.8629270456575855,-21.058493706823427,7.722974666638967,2.58918917230636,-106.40962343486466,-79.20663800584958,83.53906567996697,13.509524377779679
0.33,0.711301252788502,-1.3884503039789515,0.3187746539270667,0.25084705787512906,-1.9081418063647784,-21.598526649570392,8.549154671093941,2.755172037087077,-100.95116711973765,-70.41948895439772,72.5504476863158,5.34081952211027
0.34,0.7010213070304264,-1.6273030801242563,0.41036822244269694,0.2774473845563918,-2.904672550760143,-21.999876564686673,9.251524259883002,2.833906983439579,-91.87462882549875,-61.84190239276405,59.2170410906567,-4.352570532496763
0.35,0.6799456010780582,-1.8663433309589323,0.5100778071877534,0.30526770095515593,-3.8144549641777568,-22.276396517089346,9.80625834820208,2.8063589469389605,-79.0732855097063,-53.72156989636452,43.706017574552455,-15.53812613035968
0.36,0.6487561489522894,-2.103748262423318,0.6161035366259598,0.3331039942528138,-4.59783648832575,-22.445538203423816,10.191521954658622,2.653942918475579,-62.51901226759049,-46.292574888584554,26.24618626718564,-28.151444032264493
0.37,0.6086043442399626,-2.337964433375691,0.7263607181239616,0.3595485815694781,-5.21445678907718,-22.527767860622177,10.388122729258502,2.358985984572148,-42.26752575096848,-39.768667720734015,7.125698568896823,-42.09635751130926
0.38,0.561129504435352,-2.5677717164439855,0.8385221635339822,0.38299920292464906,-5.624201736186311,-22.545902594158385,10.380133261213683,1.9051815029827375,-18.46187503102741,-34.33732038213918,-13.311687026169604,-57.2458384227436
0.39,0.5084638423962844,-2.792338058951272,0.9500705375081753,0.4016724285790595,-5.78820918006784,-22.524388873779447,10.155466517367365,1.2780231519071037,8.665995304419507,-30.15474808312972,-34.671743656936655,-73.44367332838303
0.4,0.4532226143007158,-3.01126229343266,1.0583594835525567,0.4136214909555248,-5.669902474653558,-22.488546686535646,9.70638853641551,0.46520699845743885,38.795743029372474,-27.34204524418241,-56.516249574697675,-90.50688331200739
0.41,0.39847872533805345,-3.224602606345769,1.1606818529686749,0.4167585817660594,-5.236025951847325,-22.463803825214494,9.029953707859864,-0.5430095265692032,71.52127277689284,-25.98253925151773,-78.37069578750959,-108.2288353508291
0.42,0.347721674549793,-3.4328887739436524,1.2543429833049167,0.4088815633971755,-4.45765546912135,-22.474944976748496,8.12834956256739,-1.7535018015658228,106.35556076176378,-26.12041845786655,-99.73309675881471,-126.38297271409111
0.43,0.3048013525639452,-3.63711690102448,1.3367366764732425,0.3877049278368609,-3.3111567761501055,-22.545399637505724,7.0091399476617395,-3.170034037299355,142.73763810180262,-27.760643128338884,-120.08374450192815,-144.72707350639828
0.44,0.2738578294151408,-3.8387261290460084,1.4054213412746044,0.35089469650092664,-1.7790648080029419,-22.696591426319916,5.685397696800031,-4.793084243181047,180.04165409582788,-30.870101156441436,-138.89572053167052,-163.0079307600877
0.45,0.2592388427116038,-4.039557584547427,1.4581937140520405,0.29610679328186057,0.14914188077952345,-22.947369126763192,4.1757203752987895,-6.619743402505563,217.58788353958747,-35.37992613011,-155.64595757784087,-180.96633492330116
0.46,0.26540718229965854,-4.241796679143446,1.4931576682268095,0.22102824740290009,2.476395488507423,-23.313536832134822,2.504125311086544,-8.643692127299333,254.6554862075014,-41.188855301675176,-169.8266243384507,-198.34223060219898
0.47,0.2968405392629065,-4.447900705088381,1.5087858692252099,0.1234204016880394,5.197543557215218,-23.807496983039055,0.6998228479386185,-10.85525595453271,290.4967736027318,-48.16747060728402,-180.95659239365852,-214.87991429470938
0.48,0.357926631106607,-4.6605144490201855,1.5039724112752468,0.0011631273801846476,8.299022017564862,-24.43801599751534,-1.2031304920449641,-13.24153828236224,324.35268955997356,-56.163138250471185,-188.59273517362223,-230.33313877069227
0.49,0.4528565324919624,-4.882377224258716,1.4780750569063585,-0.14770110841668838,11.758711178998157,-25.21011773930756,-3.1662945407786913,-15.786627790426495,355.4691687814113,-65.00544239527218,-192.34080494086967,-244.46999274816568
0.5,0.5855191452902225,-5.11622525511833,1.4309462460780062,-0.3249245990816513,15.54598493511482,-26.125105410704986,-5.147416710223552,-18.471875106129136,383.1140022857423,-74.51189678719126,-191.86563537107298,-257.07743149172
0.51,0.7593996531727081,-5.364693697293246,1.3629525994574738,-0.5320145324143023,19.621958860640923,-27.180707764250567,-7.101102466031879,-21.276231532960782,406.59381228114364,-84.49371489703405,-186.90042464153817,-267.9653446903193
0.52,0.9774846447442411,-5.630222717470454,1.2749831583583389,-0.7701972771409279,23.93993802601004,-28.371340979853425,-8.979573367461455,-24.176640908408807,425.2707221626505,-94.76142440140781,-177.2548669886594,-276.97006210598215
0.53,1.242176370459917,-5.914971964836308,1.16844703702528,-1.0403881527887762,28.44606037190841,-29.688473326325145,-10.733499008427904,-27.148474164495774,438.5783009733244,-105.1301250973391,-162.82191937158086,-283.95721455820353
0.54,1.5552183298152453,-6.220747441396929,1.0452614777800373,-1.3431678977438588,33.08012649689524,-31.12107598615798,-12.31288749607534,-30.165994973481737,446.03636628168385,-115.42421002321633,-143.58301394765593,-288.82388725990774
0.55,1.9176340679670163,-6.54894422486722,0.9078314783449382,-1.67876685967908,37.77660184507697,-32.65614032057825,-13.668017716018468,-33.202844016235375,447.264245251225,-125.48139668352701,-119.61155616525377,-291.50002370912625
0.56,2.3296806945663153,-6.900507739815225,0.7590222034328106,-2.047057669723296,42.4657726640152,-34.279239516930986,-14.750395575979594,-36.2325289424246,441.99212064348353,-135.15594768221044,-91.07458192419554,-291.94906056935304
