0.01,274.19,84.31,179.63,0.0,0.04,0.02,0.04,0.09,0.01,0.49,0.5,0.55,0.46
0.02,274.19,84.19,179.56,0.01,0.11,0.03,0.69,0.11,0.24,0.49,0.5,0.55,0.46
0.03,274.12,84.0,179.56,0.02,0.18,0.0,0.66,0.16,0.27,0.49,0.5,0.55,0.46
0.04,274.25,83.69,179.63,0.09,0.34,0.07,0.17,0.14,0.24,0.49,0.5,0.55,0.45
0.05,274.56,83.37,179.75,0.15,0.25,0.07,0.06,0.09,0.03,0.49,0.5,0.55,0.45
0.06,274.75,83.25,179.81,0.16,0.1,0.02,0.09,0.03,0.02,0.49,0.5,0.55,0.45
0.07,275.0,83.12,179.81,0.15,0.09,0.03,0.23,0.05,0.2,0.49,0.5,0.55,0.45
0.08,275.13,83.0,179.38,0.08,0.17,0.03,0.14,0.03,0.15,0.49,0.5,0.55,0.45
0.09,275.25,82.56,179.5,0.07,0.47,0.03,1.69,0.14,0.94,0.49,0.51,0.56,0.44
0.1,274.75,81.935,177.28,0.215,0.595,0.285,1.43,0.145,0.8049999999999999,0.4805529540287305,0.5105875136555261,0.5606451130335189,0.4405068745263363
0.11,274.25,81.31,175.06,0.36,0.72,0.54,1.17,0.15,0.67,0.47,0.51,0.56,0.44
0.12,273.25,80.5,171.75,0.25,0.59,0.34,1.65,0.1,1.0,0.47,0.51,0.57,0.44
0.13,272.97,79.935,171.375,0.2299999999999999,0.425,0.275,1.295,0.1,0.8,0.4662078776019229,0.5113247689827543,0.5714806241571959,0.4411429379459056
0.14,272.69,79.37,171.0,0.21,0.26,0.21,0.94,0.1,0.6,0.46,0.51,0.57,0.44
0.15,273.31,79.12,172.94,0.47,0.28,0.32,0.37,0.16,0.05,0.47,0.52,0.57,0.43
0.16,274.31,78.87,175.44,0.48,0.37,0.27,0.04,0.01,0.57,0.47,0.52,0.58,0.43
0.17,275.25,78.44,177.5,0.37,0.43,0.22,0.19,0.02,0.71,0.47,0.52,0.58,0.43
0.18,275.87,77.94,178.94,0.07,0.61,0.1,0.2,0.08,0.34,0.47,0.52,0.58,0.42
0.19,275.94,77.12,179.31,0.1,1.13,0.02,0.56,0.02,0.33,0.46,0.52,0.58,0.42
0.2,275.75,75.81,179.19,0.13,1.29,0.03,0.51,0.06,0.51,0.46,0.53,0.59,0.41
0.21,275.69,74.37,179.38,0.08,1.2,0.08,0.5,0.07,0.57,0.45,0.53,0.59,0.41
0.22,275.81,73.31,179.87,0.03,0.91,0.13,0.08,0.03,0.35,0.44,0.54,0.6,0.4
0.23,276.25,72.5,179.25,0.36,0.59,0.17,0.25,0.08,0.08,0.44,0.54,0.6,0.39
0.24,276.875,71.75,178.655,0.275,0.735,0.105,0.35,0.075,0.15,0.4401210499353876,0.5401485612843394,0.6051664436611579,0.3851059186934641
0.25,277.5,71.0,178.06,0.19,0.88,0.04,0.45,0.07,0.22,0.44,0.54,0.61,0.38
0.26,277.87,70.0,177.75,0.19,0.91,0.06,0.45,0.11,0.25,0.43,0.55,0.61,0.38
0.27,278.44,68.94,177.25,0.32,0.93,0.14,0.57,0.04,0.66,0.43,0.55,0.61,0.37
0.28,279.19,68.0,176.69,0.24,0.8,0.02,0.34,0.03,0.63,0.43,0.55,0.62,0.36
0.29,279.5,67.12,176.63,0.14,0.82,0.05,0.17,0.02,0.16,0.42,0.55,0.62,0.36
0.3,279.38,66.19,177.06,0.05,0.89,0.13,0.19,0.05,0.21,0.42,0.56,0.63,0.35
0.31,279.19,65.19,177.44,0.05,0.88,0.04,0.1,0.05,0.12,0.41,0.56,0.63,0.35
0.32,279.315,64.285,177.53,0.065,0.895,0.09,0.11,0.04,0.095,0.4050253148732941,0.5600350032815918,0.6350396912210907,0.3450215645216949
0.33,279.44,63.38,177.62,0.08,0.91,0.14,0.12,0.03,0.07,0.4,0.56,0.64,0.34
0.34,279.25,62.19,178.19,0.01,1.06,0.25,0.02,0.0,0.17,0.39,0.57,0.64,0.33
0.35,279.0,61.06,178.75,0.0,0.99,0.23,0.12,0.0,0.01,0.39,0.57,0.65,0.33
0.36,278.69,60.12,179.19,0.08,0.82,0.18,0.25,0.04,0.1,0.38,0.57,0.65,0.33
0.37,278.31,59.06,179.69,0.11,1.08,0.17,0.48,0.04,0.26,0.37,0.57,0.66,0.32
0.38,278.06,57.62,179.94,0.02,1.23,0.08,0.2,0.01,0.1,0.36,0.57,0.66,0.32
0.39,277.94,56.37,179.81,0.01,1.07,0.05,0.22,0.1,0.11,0.36,0.58,0.67,0.31
0.4,277.94,55.38,179.81,0.01,0.84,0.01,0.17,0.09,0.07,0.35,0.58,0.67,0.31
0.41,278.12,54.44,179.94,0.13,0.89,0.03,0.28,0.06,0.14,0.35,0.58,0.67,0.3
0.42,278.44,53.44,179.81,0.13,0.86,0.02,0.33,0.12,0.28,0.34,0.58,0.68,0.29
0.43,278.5,52.5,179.87,0.03,0.89,0.08,0.05,0.01,0.27,0.34,0.59,0.68,0.29
0.44,278.44,51.94,179.94,0.06,0.86,0.12,0.38,0.05,0.01,0.33,0.59,0.68,0.29
0.45,277.75,50.56,179.5,0.22,0.81,0.08,0.08,0.06,0.49,0.32,0.59,0.68,0.28
0.46,277.31,49.63,179.31,0.14,0.87,0.02,0.1,0.14,0.49,0.32,0.59,0.69,0.28
0.47,277.31,48.75,179.31,0.07,0.75,0.0,0.26,0.08,0.46,0.31,0.59,0.69,0.27
0.48,277.69,48.0,179.56,0.18,0.68,0.04,0.37,0.0,0.05,0.31,0.6,0.69,0.27
0.49,278.44,47.06,179.87,0.32,0.9,0.02,0.51,0.01,0.38,0.3,0.6,0.69,0.26
0.5,279.25,46.0,179.75,0.32,1.01,0.1,0.01,0.12,0.74,0.3,0.6,0.7,0.25
0.51,279.155,44.845,179.81,0.275,1.005,0.085,0.325,0.065,0.58,0.2898333936841843,0.5996552972776227,0.7045949743012065,0.2448592463883625
0.52,279.06,43.69,179.87,0.23,1.0,0.07,0.64,0.01,0.42,0.28,0.6,0.71,0.24
0.53,278.88,42.62,179.63,0.25,0.98,0.07,0.18,0.03,0.94,0.27,0.61,0.71,0.24
0.54,278.88,41.56,179.72,0.315,0.93,0.05,0.175,0.015,0.635,0.2650894828032182,0.6102059792828796,0.7102397463784336,0.2300776643197742
0.55,278.88,40.5,179.81,0.38,0.88,0.03,0.17,0.0,0.33,0.26,0.61,0.71,0.22
0.56,279.06,39.56,179.31,0.45,0.85,0.01,0.83,0.01,0.26,0.26,0.61,0.72,0.22
0.57,279.19,39.06,179.06,0.53,0.9,0.12,0.64,0.14,0.65,0.26,0.61,0.72,0.21
0.58,279.56,38.13,178.62,0.44,0.76,0.21,0.01,0.08,0.86,0.26,0.61,0.72,0.2
0.59,279.94,37.31,178.44,0.3,0.7,0.19,0.32,0.04,0.59,0.25,0.61,0.73,0.2
0.6,280.12,36.63,178.44,0.11,0.57,0.04,0.24,0.16,0.35,0.25,0.61,0.73,0.19
0.61,280.12,35.94,178.62,0.11,0.81,0.02,0.26,0.09,0.63,0.24,0.61,0.73,0.19
0.62,280.06,34.94,178.69,0.01,0.96,0.02,0.1,0.13,0.25,0.24,0.61,0.73,0.19
0.63,280.12,33.69,178.44,0.34,1.1,0.01,0.39,0.02,0.92,0.23,0.61,0.73,0.18
