88,105,56
91,107,56
94,112,61
99,123,65
97,88,53
126,166,61
91,112,57
94,110,61
92,111,56
93,113,53
97,114,57
103,113,66
98,113,60
102,114,78
98,114,64
101,115,68
100,117,68
104,115,67
110,116,85
116,120,89
120,121,95
115,128,109
109,147,116
94,61,39
108,91,56
103,162,71
102,154,64
115,160,81
138,183,119
141,193,111
156,173,130
174,190,130
200,197,183
240,258,268
228,331,242
228,374,236
214,308,240
189,382,188
180,365,192
153,375,137
144,256,131
161,306,169
172,307,193
147,220,146
153,257,161
145,308,101
161,272,132
179,219,164
202,216,200
205,184,234
149,163,151
153,134,174
150,120,223
107,77,159
118,76,176
138,121,173
154,79,171
166,81,151
175,81,161
192,128,198
183,146,165
201,135,191
217,114,280
132,133,221
114,135,171
92,69,106
63,44,68
41,40,50
28,42,31
17,44,41
28,33,24
80,34,55
99,36,26
92,36,20
55,41,15
52,44,16
51,60,22
83,51,15
56,65,17
45,33,5
46,33,5
52,34,6
49,35,7
48,34,5
47,30,3
47,31,3
47,29,2
47,30,3
47,29,3
48,30,3
48,30,2
48,29,3
49,29,3
48,29,3
48,30,3
48,30,3
48,29,3
48,29,3
47,29,3
47,29,2
47,29,3
47,30,3
48,29,3
48,28,3
48,29,3
47,29,2
47,30,3
47,30,3
48,28,3
47,28,3
48,29,3
47,29,2
48,30,3
47,29,2
48,29,3
48,29,4
48,30,3
47,29,3
48,30,3
48,30,3
47,30,3
47,30,4
48,30,4
48,29,3
47,29,3
47,30,3
47,30,2
47,30,2
48,29,2
47,30,3
48,29,2
49,29,2
49,29,2
48,30,4
50,31,3
50,31,4
50,31,4
50,31,4
49,31,3
49,31,4
49,28,4
48,30,2
47,29,3
46,28,4
47,29,3
47,29,3
48,29,3
47,29,3
47,30,3
47,28,3
47,28,2
46,30,3
46,29,3
46,29,3
46,30,3
48,30,4
49,31,4
50,29,3
50,30,4
49,29,3
49,29,3
48,29,3
50,29,3
49,29,4
48,29,4
48,28,4
48,29,4
47,30,4
48,29,4
49,31,3
50,32,4
49,33,4
48,32,5
