6,96,68
9,108,69
11,100,52
9,98,50
8,89,40
8,111,53
6,111,68
5,86,42
7,85,56
7,97,57
6,88,51
7,83,38
7,94,53
7,87,57
9,102,59
10,106,94
9,111,56
8,115,74
9,122,75
9,119,69
10,135,71
14,151,75
13,152,123
16,146,114
28,151,136
67,160,115
163,174,123
302,167,121
370,144,133
317,131,77
36,104,43
28,82,27
43,80,25
51,74,13
62,76,13
101,74,1
101,71,1
76,69,3
33,68,2
69,69,4
90,71,10
67,68,12
81,50,32
66,43,19
55,55,10
26,49,13
13,41,20
3,36,18
0,35,19
0,30,15
0,28,13
0,30,14
0,27,11
0,26,11
0,26,11
0,24,10
0,25,11
0,24,11
0,25,11
0,26,12
0,26,11
0,27,12
0,28,13
0,27,12
0,26,11
0,26,11
0,27,12
0,27,12
0,27,11
0,26,11
0,26,11
0,27,11
0,26,12
0,27,14
0,25,11
0,26,11
0,25,11
0,25,11
0,26,11
0,26,11
0,27,12
0,26,10
0,27,11
0,26,11
0,27,11
0,27,11
0,27,11
0,27,10
0,27,11
0,27,11
0,28,13
0,27,11
0,27,10
0,27,12
0,27,10
0,26,11
0,27,12
0,23,9
0,20,7
0,20,7
0,20,6
0,20,8
0,23,10
0,23,9
0,22,9
0,22,9
0,22,8
0,22,9
0,24,11
0,22,9
0,21,9
0,22,9
0,23,9
0,23,9
0,25,13
0,21,9
0,22,8
0,20,9
0,20,8
0,21,10
0,19,10
0,20,14
0,21,20
0,23,31
0,24,45
0,28,27
0,46,0
0,59,158
0,58,157
0,59,157
0,59,158
0,59,153
0,59,156
0,63,154
0,62,156
0,45,153
0,26,9
0,23,10
0,23,15
0,21,14
0,20,13
0,20,13
0,17,9
