0.01,83.56,22.13,167.25,3.80,2.01,9.01,0.18,0.01,0.00,3.56,9.25,54.88,0.02,0.07,0.01,0.07,0.65,0.73,0.21
0.02,98.81,84.69,175.44,9.72,0.68,0.65,0.05,0.02,0.02,51.25,0.25,21.19,0.04,0.08,0.22,0.45,0.59,0.43,0.52
0.03,98.94,84.69,175.50,9.71,0.68,0.73,0.05,0.01,0.03,51.25,0.25,21.19,0.03,0.14,0.17,0.45,0.59,0.43,0.52
0.04,99.00,84.75,175.56,9.70,0.67,0.76,0.02,0.02,0.03,51.25,0.25,21.19,0.05,0.08,0.28,0.45,0.59,0.43,0.52
0.05,99.00,84.75,175.56,9.67,0.63,0.62,0.01,0.04,0.03,51.69,0.06,21.19,0.08,0.11,0.15,0.45,0.59,0.43,0.52
0.06,99.06,84.81,175.62,9.70,0.63,0.54,0.02,0.01,0.03,51.69,0.06,21.19,0.06,0.10,0.07,0.45,0.58,0.43,0.53
0.07,99.13,84.81,175.62,9.72,0.61,0.62,0.00,0.03,0.03,52.38,0.06,20.50,0.04,0.12,0.16,0.45,0.58,0.43,0.53
0.08,99.13,84.87,175.69,9.69,0.66,0.61,0.01,0.04,0.03,52.38,0.06,20.50,0.07,0.06,0.15,0.45,0.58,0.43,0.53
0.10,99.13,84.94,175.69,9.73,0.65,0.56,0.04,0.01,0.01,51.25,0.50,20.88,0.03,0.07,0.11,0.45,0.58,0.43,0.53
0.11,99.19,84.94,175.75,9.73,0.63,0.60,0.05,0.01,0.02,51.25,0.50,20.88,0.03,0.08,0.14,0.45,0.58,0.43,0.53
0.12,99.25,84.94,175.75,9.72,0.67,0.64,0.05,0.00,0.02,50.88,0.25,20.00,0.01,0.06,0.14,0.45,0.58,0.43,0.53
0.13,99.31,84.94,175.75,9.78,0.62,0.57,0.04,0.01,0.01,50.88,0.25,20.00,0.00,0.13,0.16,0.45,0.58,0.43,0.53
0.14,99.37,84.94,175.81,9.77,0.63,0.64,0.04,0.01,0.01,50.88,0.25,20.00,0.02,0.10,0.15,0.45,0.58,0.43,0.53
0.15,99.44,84.94,175.81,9.74,0.63,0.60,0.04,0.02,0.01,52.00,0.25,20.50,0.07,0.11,0.18,0.45,0.58,0.43,0.53
0.16,99.44,84.94,175.81,9.67,0.62,0.67,0.03,0.02,0.00,52.00,0.25,20.50,0.09,0.13,0.20,0.45,0.59,0.43,0.53
0.17,99.50,84.94,175.81,9.70,0.57,0.67,0.04,0.04,0.00,52.00,0.25,20.50,0.06,0.13,0.18,0.45,0.59,0.43,0.53
0.18,99.56,84.87,175.81,9.69,0.58,0.68,0.05,0.05,0.01,51.25,0.69,20.88,0.06,0.12,0.18,0.44,0.59,0.43,0.53
0.19,99.62,84.81,175.81,9.66,0.58,0.67,0.07,0.07,0.03,51.25,0.69,20.88,0.10,0.12,0.16,0.44,0.59,0.43,0.53
0.20,99.69,84.81,175.81,9.76,0.53,0.49,0.10,0.11,0.06,51.69,0.25,21.69,0.00,0.17,0.04,0.44,0.59,0.43,0.53
0.21,99.69,84.69,175.75,9.93,0.48,0.57,0.09,0.06,0.04,51.69,0.25,21.69,0.16,0.24,0.01,0.44,0.59,0.43,0.53
0.22,99.75,84.62,175.75,9.79,0.42,0.66,0.07,0.04,0.01,51.69,0.25,21.69,0.02,0.29,0.11,0.44,0.59,0.43,0.53
0.23,99.87,84.69,175.81,9.75,0.52,0.65,0.06,0.04,0.03,51.25,0.25,20.88,0.11,0.08,0.04,0.44,0.59,0.43,0.53
0.24,100.00,84.75,175.81,8.98,0.83,1.11,0.16,0.13,0.02,51.25,0.25,20.88,0.78,0.12,0.55,0.44,0.59,0.43,0.53
0.25,100.19,84.56,175.81,8.83,1.07,1.42,0.24,0.31,0.05,51.25,0.25,20.88,0.92,0.46,0.45,0.44,0.59,0.43,0.53
0.26,100.31,84.13,175.69,9.65,0.62,0.10,0.25,0.51,0.11,50.50,0.25,19.69,0.19,0.57,0.65,0.44,0.59,0.43,0.52
0.27,100.38,83.69,175.62,10.12,0.01,0.17,0.16,0.40,0.10,50.50,0.25,19.69,0.25,0.79,0.25,0.43,0.60,0.43,0.52
0.28,100.50,83.44,175.56,9.12,0.41,1.59,0.23,0.21,0.07,50.50,1.00,22.00,1.11,0.06,1.20,0.43,0.60,0.43,0.52
0.29,100.75,83.12,175.56,8.39,1.07,1.95,0.26,0.36,0.03,50.50,1.00,22.00,1.57,0.40,0.70,0.43,0.60,0.43,0.52
0.30,100.87,82.56,143.06,8.07,0.88,1.33,0.17,0.79,0.04,50.50,1.00,22.00,1.65,0.12,0.32,0.43,0.61,0.43,0.52
0.31,100.87,81.63,147.56,8.31,0.39,0.79,0.07,1.06,0.02,50.50,1.00,22.50,1.38,0.37,0.40,0.42,0.61,0.43,0.51
0.32,100.87,80.50,151.75,7.81,0.04,1.30,0.11,1.14,0.01,50.50,1.00,22.50,2.34,0.54,0.04,0.42,0.62,0.43,0.50
0.33,101.00,79.37,155.37,7.11,0.34,1.53,0.22,1.19,0.04,48.25,0.69,24.50,2.52,0.40,0.10,0.41,0.63,0.44,0.50
0.34,101.25,77.87,159.00,6.26,0.19,1.95,0.30,1.56,0.03,48.25,0.69,24.50,3.32,0.53,0.04,0.40,0.63,0.44,0.49
0.35,101.56,76.00,162.50,6.16,0.49,2.08,0.30,1.92,0.07,48.25,0.69,24.50,3.34,1.20,0.17,0.39,0.64,0.45,0.48
0.36,101.87,73.94,165.62,5.03,0.33,2.33,0.22,1.96,0.21,48.25,1.37,26.56,4.38,1.00,0.29,0.38,0.65,0.46,0.47
0.37,102.12,72.87,167.13,5.49,0.26,3.01,0.30,2.07,0.29,48.25,1.37,26.56,3.81,0.86,0.01,0.37,0.66,0.46,0.46
0.38,102.69,70.62,169.81,6.97,0.94,4.42,0.31,2.27,0.19,45.38,2.06,31.25,2.20,0.39,1.02,0.36,0.67,0.47,0.45
