79,96,42
87,101,53
88,102,60
83,100,54
86,102,54
94,107,71
86,100,54
84,99,51
84,100,51
88,102,58
85,101,52
89,103,53
93,106,66
87,101,58
86,100,55
86,99,55
86,100,59
86,100,57
86,100,52
92,105,64
91,104,69
87,101,59
85,100,59
84,100,59
81,98,50
86,101,57
87,103,60
86,103,50
92,107,64
90,108,57
96,113,61
104,120,69
111,126,72
122,139,93
128,150,91
154,176,118
197,215,170
237,254,217
311,314,317
347,343,356
368,364,351
446,419,527
425,391,463
423,372,476
380,328,520
229,219,252
243,212,257
221,191,221
230,182,255
200,168,237
166,161,174
160,165,155
162,178,154
173,188,154
181,198,145
216,232,178
251,267,196
318,324,284
362,354,278
467,419,491
424,388,451
377,356,359
389,356,390
380,338,467
274,250,301
243,215,304
178,156,226
110,107,161
100,98,80
84,89,55
84,87,50
69,77,51
50,62,39
35,58,19
40,62,19
31,58,20
36,64,20
51,75,20
60,81,24
62,81,23
62,81,24
61,81,25
61,80,22
61,80,23
62,80,23
62,80,25
61,79,24
61,78,24
62,79,23
63,79,23
60,77,22
62,79,24
61,78,24
62,80,24
62,79,23
62,81,25
62,81,24
62,81,23
62,81,24
62,81,23
62,81,24
63,82,26
62,81,24
62,81,23
62,81,22
62,81,23
63,82,23
63,82,24
63,82,23
63,82,25
62,81,24
62,81,24
61,80,22
61,79,23
61,79,23
62,79,23
62,79,25
61,79,24
61,79,23
62,79,24
61,79,23
61,80,21
60,80,21
61,80,22
61,80,22
60,81,23
62,82,24
62,81,24
61,80,20
60,80,21
62,81,22
61,81,22
61,80,24
59,80,24
57,79,22
58,80,23
57,78,22
58,79,22
60,79,21
59,78,22
58,76,20
59,76,21
58,76,21
58,76,21
59,76,21
58,77,21
59,78,22
61,79,23
