30,16,98
27,26,122
37,23,134
29,19,133
35,35,200
43,25,132
55,32,126
95,53,157
138,53,226
117,85,266
134,106,311
232,116,275
205,112,332
219,146,445
293,121,369
337,144,366
273,133,324
301,135,364
231,174,406
176,170,406
182,130,381
200,158,450
201,145,359
131,111,357
114,125,337
140,114,279
139,104,330
108,97,295
166,88,215
225,53,158
188,38,131
202,25,108
245,26,109
278,15,80
201,13,75
177,12,81
207,15,76
190,17,78
254,16,78
259,21,83
239,24,87
264,24,91
206,19,85
168,19,76
98,18,77
98,22,76
114,17,72
67,13,67
48,12,75
36,14,76
36,10,85
35,3,71
29,0,49
24,0,53
23,0,58
23,76,59
12,4,47
15,5,45
16,5,44
14,2,38
14,3,39
13,2,40
13,0,37
12,0,37
13,1,39
14,2,38
15,0,38
14,0,37
14,0,37
12,1,36
8,0,33
7,0,34
11,0,36
15,0,37
15,1,38
15,3,37
15,0,37
15,0,37
16,0,39
17,4,42
17,4,39
17,1,39
16,2,39
16,2,38
16,0,38
16,2,38
14,0,37
14,0,36
10,0,31
8,0,26
8,0,26
9,0,26
9,0,27
8,0,28
9,0,29
8,0,29
8,0,26
7,0,25
7,0,24
7,0,24
7,0,24
7,0,23
7,0,24
7,0,24
7,0,27
8,0,27
7,0,23
6,0,25
6,0,25
5,0,24
8,0,26
8,0,27
7,0,27
7,0,30
8,0,28
6,0,26
7,0,27
6,0,25
7,0,25
7,0,27
