0.01,287.00,2.81,0.69,0.00,0.00,0.00,0.04,0.03,0.00,0.80,0.01,0.02,0.59
0.02,341.56,68.69,83.87,0.09,0.01,0.02,0.10,0.13,0.14,0.71,0.35,0.60,0.12
0.03,341.69,68.69,83.87,0.08,0.02,0.02,0.13,0.13,0.11,0.71,0.35,0.60,0.11
0.04,341.75,68.69,83.87,0.05,0.04,0.01,0.02,0.12,0.01,0.71,0.35,0.60,0.11
0.05,341.81,68.69,83.94,0.04,0.03,0.01,0.04,0.10,0.00,0.71,0.35,0.60,0.11
0.06,341.88,68.69,83.94,0.04,0.02,0.00,0.04,0.03,0.09,0.71,0.35,0.60,0.11
0.07,341.88,68.69,84.00,0.05,0.02,0.00,0.05,0.02,0.01,0.71,0.35,0.60,0.11
0.08,341.94,68.69,83.94,0.06,0.01,0.00,0.03,0.00,0.05,0.71,0.35,0.60,0.11
0.09,342.06,68.69,83.87,0.09,0.00,0.00,0.18,0.06,0.01,0.71,0.35,0.60,0.11
0.1,342.13,68.69,83.75,0.10,0.02,0.01,0.20,0.06,0.01,0.71,0.35,0.60,0.11
0.11,342.25,68.75,83.69,0.08,0.01,0.02,0.10,0.15,0.10,0.71,0.35,0.60,0.11
0.12,342.25,68.75,83.62,0.05,0.01,0.02,0.09,0.15,0.03,0.71,0.35,0.60,0.11
0.13,342.25,68.75,83.56,0.04,0.00,0.03,0.09,0.09,0.13,0.71,0.35,0.60,0.11
0.14,342.25,68.81,83.50,0.05,0.01,0.03,0.03,0.01,0.26,0.71,0.35,0.60,0.11
0.15,342.31,68.81,83.31,0.09,0.04,0.02,0.01,0.08,0.06,0.71,0.34,0.60,0.11
0.16,342.37,68.87,83.06,0.12,0.04,0.02,0.05,0.05,0.03,0.71,0.34,0.60,0.11
0.17,342.44,68.87,82.81,0.13,0.05,0.02,0.06,0.11,0.10,0.71,0.34,0.60,0.11
0.18,342.50,68.87,82.50,0.11,0.06,0.02,0.01,0.14,0.06,0.72,0.34,0.60,0.11
0.2,342.62,68.94,81.87,0.12,0.07,0.04,0.14,0.03,0.00,0.72,0.34,0.60,0.11
0.21,342.69,69.00,81.56,0.12,0.06,0.04,0.17,0.08,0.01,0.72,0.34,0.60,0.11
0.22,342.69,69.00,81.31,0.09,0.04,0.05,0.06,0.06,0.04,0.72,0.34,0.60,0.11
0.23,342.69,69.06,81.00,0.09,0.05,0.05,0.04,0.01,0.06,0.72,0.34,0.60,0.11
0.24,342.75,69.12,80.69,0.11,0.06,0.05,0.08,0.01,0.09,0.72,0.34,0.60,0.11
0.25,342.75,69.12,80.56,0.13,0.06,0.05,0.14,0.04,0.14,0.72,0.33,0.60,0.11
0.26,342.81,69.19,80.25,0.10,0.06,0.05,0.05,0.09,0.05,0.72,0.33,0.60,0.11
0.27,342.81,69.25,80.00,0.05,0.05,0.04,0.06,0.12,0.11,0.72,0.33,0.60,0.11
0.28,342.75,69.25,79.75,0.03,0.05,0.05,0.13,0.03,0.05,0.72,0.33,0.60,0.11
0.29,342.75,69.31,79.56,0.04,0.05,0.06,0.15,0.11,0.12,0.72,0.33,0.60,0.11
0.3,342.69,69.37,79.31,0.04,0.06,0.05,0.11,0.11,0.14,0.72,0.33,0.60,0.11
0.32,342.69,69.44,78.81,0.09,0.07,0.04,0.05,0.13,0.10,0.72,0.33,0.60,0.11
0.33,342.75,69.44,78.44,0.12,0.08,0.03,0.00,0.08,0.17,0.72,0.33,0.60,0.11
0.34,342.81,69.44,78.06,0.13,0.08,0.02,0.02,0.04,0.18,0.72,0.33,0.60,0.11
0.35,342.87,69.44,77.87,0.07,0.06,0.03,0.02,0.07,0.18,0.72,0.33,0.60,0.11
0.36,342.81,69.50,77.69,0.03,0.06,0.03,0.01,0.09,0.15,0.72,0.33,0.60,0.11
0.37,342.81,69.50,77.50,0.04,0.06,0.02,0.06,0.08,0.17,0.73,0.33,0.60,0.11
0.38,342.87,69.44,77.31,0.04,0.05,0.01,0.11,0.12,0.19,0.73,0.33,0.60,0.11
0.4,342.87,69.44,77.19,0.02,0.03,0.00,0.03,0.02,0.03,0.73,0.32,0.60,0.11
0.41,342.87,69.44,77.06,0.01,0.04,0.01,0.00,0.03,0.03,0.73,0.32,0.60,0.11
0.43,342.87,69.44,76.81,0.01,0.04,0.00,0.03,0.01,0.10,0.73,0.32,0.60,0.11
0.44,342.87,69.44,76.69,0.00,0.05,0.00,0.05,0.07,0.10,0.73,0.32,0.60,0.11
0.45,342.81,69.37,76.56,0.01,0.04,0.00,0.03,0.07,0.04,0.73,0.32,0.59,0.11
0.46,342.81,69.37,76.37,0.00,0.05,0.01,0.02,0.06,0.09,0.73,0.32,0.59,0.11
0.47,342.81,69.37,76.25,0.00,0.05,0.00,0.01,0.02,0.01,0.73,0.32,0.59,0.11
0.48,342.75,69.37,76.12,0.00,0.04,0.00,0.01,0.03,0.08,0.73,0.32,0.59,0.11
0.49,342.75,69.37,76.00,0.02,0.04,0.00,0.00,0.01,0.12,0.73,0.32,0.59,0.11
0.51,342.81,69.31,75.56,0.07,0.07,0.01,0.06,0.03,0.04,0.73,0.32,0.59,0.11
0.52,342.87,69.25,75.31,0.04,0.06,0.02,0.07,0.00,0.05,0.73,0.32,0.59,0.11
0.53,342.87,69.25,75.12,0.03,0.06,0.02,0.03,0.02,0.04,0.73,0.32,0.59,0.11
0.54,342.94,69.19,74.94,0.04,0.06,0.02,0.02,0.04,0.02,0.73,0.32,0.59,0.11
0.55,343.00,69.19,74.75,0.06,0.05,0.02,0.04,0.12,0.12,0.73,0.32,0.59,0.11
0.56,343.00,69.19,74.69,0.03,0.04,0.01,0.03,0.09,0.26,0.73,0.32,0.59,0.11
0.57,343.00,69.12,74.56,0.02,0.01,0.00,0.07,0.02,0.03,0.73,0.32,0.59,0.11
0.58,343.00,69.12,74.62,0.01,0.01,0.00,0.10,0.01,0.10,0.73,0.32,0.59,0.11
0.59,343.00,69.12,74.62,0.01,0.01,0.01,0.02,0.03,0.16,0.73,0.32,0.59,0.11
0.61,343.00,69.19,74.62,0.03,0.02,0.02,0.00,0.06,0.04,0.73,0.32,0.59,0.11
0.62,342.94,69.19,74.69,0.01,0.00,0.00,0.00,0.00,0.09,0.73,0.32,0.59,0.11
0.64,342.94,69.19,74.75,0.01,0.01,0.00,0.09,0.01,0.09,0.73,0.32,0.59,0.11
0.65,342.94,69.19,74.81,0.04,0.02,0.00,0.01,0.02,0.03,0.73,0.32,0.59,0.11
0.66,342.94,69.19,74.94,0.03,0.02,0.00,0.00,0.01,0.07,0.73,0.32,0.59,0.11
0.67,342.87,69.19,75.00,0.01,0.01,0.01,0.07,0.00,0.00,0.73,0.32,0.59,0.11
0.68,342.87,69.19,75.06,0.00,0.01,0.01,0.04,0.05,0.02,0.73,0.32,0.59,0.11
0.69,342.87,69.19,75.06,0.00,0.01,0.03,0.04,0.06,0.18,0.73,0.32,0.59,0.11
0.7,342.94,69.19,75.00,0.02,0.02,0.02,0.00,0.04,0.22,0.73,0.32,0.59,0.11
0.71,342.87,69.12,74.94,0.04,0.04,0.02,0.14,0.06,0.19,0.73,0.32,0.59,0.11
0.72,342.87,69.12,74.87,0.05,0.05,0.03,0.10,0.09,0.25,0.73,0.32,0.59,0.11
0.74,342.87,69.00,74.50,0.00,0.10,0.04,0.03,0.15,0.36,0.73,0.32,0.59,0.11
0.75,342.87,68.87,74.12,0.02,0.13,0.05,0.11,0.15,0.33,0.73,0.32,0.59,0.11
0.76,342.94,68.69,73.62,0.01,0.18,0.09,0.15,0.19,0.44,0.73,0.32,0.59,0.11
0.77,343.00,68.50,72.94,0.03,0.26,0.13,0.16,0.27,0.58,0.74,0.33,0.58,0.11
0.78,343.06,68.19,72.31,0.00,0.33,0.18,0.15,0.36,0.59,0.74,0.33,0.58,0.11
0.79,343.19,67.81,71.44,0.06,0.45,0.26,0.30,0.41,0.67,0.74,0.33,0.58,0.11
0.8,343.37,67.37,70.37,0.08,0.50,0.28,0.48,0.38,0.82,0.74,0.33,0.57,0.11
0.81,343.63,66.81,69.19,0.08,0.59,0.35,0.58,0.49,0.99,0.75,0.33,0.57,0.11
0.82,343.88,66.12,67.87,0.05,0.75,0.44,0.53,0.63,1.02,0.75,0.33,0.56,0.11
0.83,344.25,65.19,66.25,0.09,0.93,0.58,0.37,0.57,0.85,0.76,0.33,0.55,0.10
0.84,344.69,64.00,64.56,0.15,1.04,0.67,0.24,0.48,0.96,0.76,0.33,0.54,0.10
0.85,345.06,62.75,62.88,0.20,1.12,0.73,0.29,0.42,0.94,0.77,0.33,0.53,0.10
0.86,345.63,61.37,61.19,0.18,1.30,0.81,0.38,0.34,0.90,0.78,0.34,0.52,0.10
0.87,346.19,59.88,59.50,0.16,1.34,0.83,0.59,0.30,0.88,0.79,0.34,0.51,0.10
0.88,346.56,58.25,58.00,0.12,1.49,0.89,0.75,0.55,0.63,0.79,0.34,0.50,0.09
0.89,347.06,56.50,56.50,0.13,1.59,0.94,0.67,0.49,0.41,0.80,0.34,0.48,0.09
0.9,347.50,54.63,55.06,0.14,1.63,0.97,0.64,0.33,0.39,0.81,0.34,0.47,0.09
0.91,348.06,52.62,53.75,0.09,1.71,1.05,0.65,0.34,0.48,0.82,0.35,0.45,0.09
0.92,348.56,50.56,52.62,0.06,1.74,1.08,0.67,0.33,0.21,0.83,0.35,0.43,0.08
0.93,349.06,48.38,51.69,0.02,1.78,1.15,0.64,0.42,0.36,0.84,0.35,0.41,0.08
0.94,349.56,46.13,50.88,0.02,1.81,1.14,0.75,0.42,0.33,0.84,0.35,0.40,0.08
0.95,349.94,43.87,50.12,0.03,1.84,1.14,0.85,0.60,0.32,0.85,0.36,0.38,0.07
0.96,350.44,41.50,49.38,0.06,1.95,1.20,0.73,0.43,0.01,0.86,0.36,0.36,0.07
0.97,351.00,39.06,48.63,0.06,1.94,1.22,0.82,0.29,0.33,0.87,0.36,0.34,0.07
0.98,351.37,36.63,48.00,0.08,1.99,1.21,0.87,0.12,0.18,0.87,0.36,0.31,0.07
