0.01,0.00,0.00,0.00,0.89,1.33,0.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.02,10.13,80.50,98.19,0.00,0.00,0.00,0.04,0.02,0.01,0.70,0.18,0.69,0.06
0.03,10.13,80.50,98.19,0.00,0.00,0.00,0.06,0.03,0.00,0.70,0.18,0.69,0.06
0.04,10.13,80.50,98.19,0.00,0.00,0.00,0.06,0.03,0.00,0.70,0.18,0.69,0.06
0.05,10.13,80.50,98.19,0.00,0.00,0.00,0.04,0.04,0.01,0.70,0.18,0.69,0.06
0.06,10.13,80.50,98.19,0.00,0.00,0.00,0.07,0.02,0.00,0.70,0.18,0.69,0.06
0.07,10.13,80.50,98.19,0.00,0.00,0.00,0.08,0.03,0.00,0.70,0.18,0.69,0.06
0.08,10.13,80.50,98.19,0.00,0.00,0.00,0.04,0.04,0.00,0.70,0.18,0.69,0.06
0.09,10.13,80.50,98.19,0.00,0.00,0.00,0.04,0.02,0.00,0.70,0.18,0.69,0.06
0.1,10.13,80.50,98.19,0.00,0.00,0.00,0.05,0.03,0.03,0.70,0.18,0.69,0.06
0.12,10.13,80.50,98.19,0.00,0.00,0.00,0.05,0.02,0.00,0.70,0.18,0.69,0.06
0.13,10.13,80.50,98.19,0.00,0.00,0.00,0.06,0.02,0.02,0.70,0.18,0.69,0.06
0.14,10.13,80.50,98.19,0.00,0.00,0.00,0.07,0.03,0.01,0.70,0.18,0.69,0.06
0.15,10.13,80.50,98.19,0.00,0.00,0.00,0.06,0.03,0.00,0.70,0.18,0.69,0.06
0.16,10.13,80.50,98.19,0.00,0.00,0.00,0.06,0.05,0.00,0.70,0.18,0.69,0.06
0.17,10.13,80.50,98.19,0.00,0.00,0.00,0.06,0.01,0.01,0.70,0.18,0.69,0.06
0.18,10.13,80.50,98.19,0.00,0.00,0.00,0.06,0.02,0.01,0.70,0.18,0.69,0.06
0.2,10.13,80.50,98.19,0.00,0.00,0.00,0.05,0.02,0.00,0.70,0.18,0.69,0.06
0.21,10.13,80.50,98.19,0.00,0.00,0.00,0.05,0.01,0.02,0.70,0.18,0.69,0.06
0.22,10.13,80.50,98.19,0.00,0.00,0.00,0.05,0.05,0.03,0.70,0.18,0.69,0.06
0.23,10.13,80.50,98.19,0.00,0.00,0.00,0.05,0.03,0.00,0.70,0.18,0.69,0.06
0.24,10.13,80.50,98.19,0.00,0.00,0.00,0.03,0.03,0.01,0.70,0.18,0.69,0.06
0.25,10.13,80.50,98.19,0.00,0.00,0.00,0.03,0.04,0.01,0.70,0.18,0.69,0.06
0.26,10.13,80.50,98.19,0.00,0.00,0.00,0.05,0.03,0.00,0.70,0.18,0.69,0.06
0.27,10.13,80.50,98.19,0.00,0.00,0.00,0.06,0.02,0.01,0.70,0.18,0.69,0.06
0.28,10.13,80.50,98.19,0.00,0.00,0.00,0.05,0.05,0.00,0.70,0.18,0.69,0.06
0.3,10.13,80.50,98.19,0.00,0.00,0.00,0.04,0.02,0.00,0.70,0.18,0.69,0.06
0.31,10.13,80.50,98.19,0.00,0.00,0.00,0.04,0.02,0.00,0.70,0.18,0.69,0.06
0.32,10.13,80.50,98.19,0.00,0.00,0.00,0.06,0.00,0.01,0.70,0.18,0.69,0.06
0.33,10.13,80.50,98.19,0.00,0.00,0.00,0.07,0.05,0.01,0.70,0.18,0.69,0.06
0.34,10.13,80.50,98.19,0.00,0.00,0.00,0.05,0.03,0.01,0.70,0.18,0.69,0.06
0.35,10.13,80.50,98.19,0.00,0.00,0.00,0.06,0.03,0.03,0.70,0.18,0.69,0.06
0.36,10.13,80.50,98.19,0.00,0.00,0.00,0.04,0.01,0.00,0.70,0.18,0.69,0.06
0.37,10.13,80.50,98.19,0.00,0.00,0.00,0.05,0.04,0.01,0.70,0.18,0.69,0.06
0.38,10.13,80.50,98.19,0.00,0.00,0.00,0.06,0.04,0.01,0.70,0.18,0.69,0.06
0.39,10.13,80.50,98.19,0.00,0.00,0.00,0.05,0.04,0.01,0.70,0.18,0.69,0.06
0.4,10.13,80.50,98.19,0.00,0.00,0.00,0.04,0.02,0.00,0.70,0.18,0.69,0.06
