0.01,355.25,2.19,2.31,0.38,0.42,9.79,0.00,0.00,0.00,0.69,21.75,39.75,0.00,0.02,0.01,1.00,0.02,0.02,0.04
0.02,5.37,3.06,1.62,0.56,0.18,9.77,0.03,0.06,0.10,4.06,24.37,43.00,0.04,0.09,0.01,1.00,0.02,0.03,0.05
0.03,5.44,3.00,1.62,0.69,0.18,9.69,0.02,0.07,0.09,3.75,23.25,43.38,0.27,0.13,0.03,1.00,0.02,0.03,0.05
0.04,5.56,3.00,1.62,0.55,0.24,9.65,0.00,0.03,0.10,3.75,23.25,43.38,0.13,0.01,0.01,1.00,0.02,0.03,0.05
0.05,5.81,3.19,1.62,0.16,0.34,9.83,0.03,0.20,0.25,3.75,23.25,43.38,0.02,0.06,0.02,1.00,0.02,0.03,0.05
0.06,6.06,3.31,1.69,0.14,0.28,9.78,0.05,0.12,0.21,3.75,24.37,42.56,0.80,0.04,0.04,1.00,0.02,0.03,0.05
0.07,6.25,3.37,1.69,0.42,0.38,9.89,0.05,0.07,0.20,3.75,24.37,42.56,0.33,0.00,0.05,1.00,0.02,0.03,0.05
0.08,6.50,3.50,1.75,0.72,0.22,9.83,0.04,0.11,0.25,5.25,24.75,42.56,0.12,0.07,0.05,1.00,0.02,0.03,0.06
0.10,6.81,3.62,1.81,0.21,0.43,9.88,0.01,0.10,0.09,5.25,24.75,42.56,0.83,0.12,0.10,1.00,0.02,0.03,0.06
0.11,6.94,3.81,1.81,0.89,0.14,9.70,0.03,0.20,0.10,5.25,24.75,43.00,0.23,0.17,0.06,1.00,0.02,0.03,0.06
0.12,7.00,4.06,1.81,0.57,0.49,9.74,0.00,0.19,0.06,5.25,24.75,43.00,0.60,0.20,0.07,1.00,0.02,0.03,0.06
0.13,7.00,4.25,1.81,0.03,0.61,9.82,0.01,0.13,0.03,6.37,24.75,44.56,0.69,0.30,0.05,1.00,0.02,0.04,0.06
0.14,7.06,4.37,1.81,0.88,0.10,9.69,0.02,0.18,0.03,6.37,24.75,44.56,0.12,0.20,0.08,1.00,0.02,0.04,0.06
0.15,7.12,4.69,1.81,0.85,0.22,9.68,0.00,0.24,0.06,6.37,24.75,44.56,0.04,0.08,0.08,1.00,0.02,0.04,0.06
0.16,7.19,4.94,1.81,0.55,0.49,9.81,0.01,0.25,0.11,6.00,24.37,41.75,0.30,0.17,0.05,1.00,0.02,0.04,0.06
0.17,7.31,5.19,1.81,0.70,0.11,9.69,0.02,0.17,0.07,6.00,24.37,41.75,0.18,0.19,0.07,1.00,0.02,0.04,0.06
0.18,7.44,5.37,1.81,0.83,0.27,9.72,0.00,0.19,0.09,6.00,24.37,42.56,0.08,0.03,0.02,1.00,0.02,0.05,0.06
0.20,7.62,5.75,1.75,1.55,0.24,9.55,0.02,0.24,0.10,6.00,24.37,42.56,0.54,0.06,0.19,1.00,0.02,0.05,0.07
0.21,7.69,6.00,1.81,0.67,0.28,9.80,0.02,0.22,0.08,7.50,24.37,43.38,0.72,0.24,0.19,1.00,0.02,0.05,0.07
0.22,7.75,6.19,1.81,1.13,0.24,9.66,0.01,0.09,0.08,7.50,24.37,43.38,0.05,0.06,0.07,1.00,0.02,0.05,0.07
0.23,7.87,6.31,1.81,1.07,0.29,9.75,0.00,0.08,0.08,7.50,25.19,43.00,0.12,0.01,0.05,1.00,0.02,0.05,0.07
0.24,7.87,6.31,1.81,0.96,0.27,9.74,0.00,0.00,0.06,7.50,25.19,43.00,0.17,0.13,0.03,1.00,0.02,0.05,0.07
0.25,7.81,6.31,1.81,0.74,0.57,9.86,0.01,0.08,0.00,7.50,25.19,43.00,0.01,0.23,0.08,1.00,0.02,0.05,0.07
0.26,7.81,6.37,1.81,1.40,0.12,9.65,0.01,0.05,0.00,7.87,25.19,42.56,0.28,0.12,0.05,1.00,0.02,0.05,0.07
0.27,7.87,6.50,1.81,0.69,0.25,9.74,0.01,0.10,0.04,7.87,25.19,42.56,0.21,0.07,0.07,1.00,0.02,0.06,0.07
0.28,7.94,6.62,1.81,1.17,0.31,9.68,0.01,0.11,0.11,7.87,25.19,42.56,0.04,0.01,0.05,1.00,0.02,0.06,0.07
0.30,8.06,6.75,1.75,1.02,0.24,9.70,0.00,0.02,0.02,7.50,24.75,43.75,0.18,0.02,0.01,1.00,0.02,0.06,0.07
0.31,8.06,6.75,1.75,1.08,0.25,9.72,0.01,0.01,0.03,8.25,25.56,43.38,0.07,0.05,0.00,1.00,0.02,0.06,0.07
0.32,8.00,6.75,1.81,0.67,0.18,9.70,0.00,0.06,0.02,8.25,25.56,43.38,0.12,0.05,0.04,1.00,0.02,0.06,0.07
0.33,8.06,6.81,1.81,1.23,0.27,9.67,0.01,0.06,0.06,8.25,25.56,43.38,0.06,0.03,0.05,1.00,0.02,0.06,0.07
0.34,8.13,6.87,1.75,1.05,0.26,9.70,0.01,0.00,0.04,9.25,24.06,43.75,0.41,0.05,0.04,1.00,0.02,0.06,0.07
0.35,8.13,6.81,1.75,0.87,0.21,9.71,0.01,0.00,0.01,9.25,24.06,43.75,0.05,0.04,0.00,1.00,0.02,0.06,0.07
0.36,8.19,6.87,1.75,1.28,0.26,9.73,0.00,0.05,0.04,9.25,24.37,44.19,0.10,0.03,0.00,1.00,0.02,0.06,0.07
0.37,8.13,6.87,1.75,0.97,0.27,9.70,0.01,0.02,0.06,9.25,24.37,44.19,0.23,0.06,0.02,1.00,0.02,0.06,0.07
0.38,8.06,6.81,1.75,0.99,0.25,9.68,0.00,0.01,0.03,9.25,24.37,44.19,0.17,0.05,0.04,1.00,0.02,0.06,0.07
0.40,8.06,6.94,1.75,1.07,0.26,9.72,0.01,0.01,0.03,8.50,23.69,44.56,0.10,0.03,0.00,1.00,0.02,0.06,0.07
0.41,8.00,6.81,1.75,0.78,0.23,9.73,0.01,0.05,0.05,8.88,25.19,43.00,0.38,0.06,0.00,1.00,0.02,0.06,0.07
0.42,8.00,6.81,1.69,1.27,0.24,9.69,0.01,0.01,0.00,8.88,25.19,43.00,0.10,0.05,0.04,1.00,0.02,0.06,0.07
0.43,8.00,6.81,1.69,1.02,0.26,9.78,0.02,0.07,0.05,8.88,25.19,43.00,0.13,0.03,0.04,1.00,0.02,0.06,0.07
0.44,7.94,6.69,1.69,0.54,0.20,9.73,0.01,0.17,0.05,7.75,25.19,43.38,0.58,0.08,0.00,1.00,0.02,0.06,0.07
0.45,7.87,6.50,1.69,1.03,0.17,9.68,0.03,0.06,0.00,7.75,25.19,43.38,0.07,0.11,0.05,1.00,0.02,0.06,0.07
0.46,7.87,6.50,1.62,1.38,0.23,9.68,0.02,0.00,0.00,7.00,25.19,42.56,0.01,0.01,0.01,1.00,0.02,0.06,0.07
0.47,7.87,6.44,1.62,0.98,0.27,9.70,0.01,0.10,0.07,7.00,25.19,42.56,0.25,0.07,0.05,1.00,0.02,0.06,0.07
0.48,7.75,6.37,1.62,0.83,0.10,9.73,0.01,0.03,0.10,7.00,25.19,42.56,0.24,0.17,0.00,1.00,0.02,0.05,0.07
0.49,7.69,6.31,1.62,1.12,0.24,9.72,0.02,0.01,0.08,6.69,25.19,43.00,0.05,0.03,0.01,1.00,0.02,0.05,0.07
0.51,7.44,6.19,1.62,0.99,0.18,9.70,0.03,0.05,0.14,6.69,25.19,43.00,0.01,0.11,0.07,1.00,0.02,0.05,0.07
0.52,7.31,6.19,1.56,0.78,0.52,9.66,0.02,0.00,0.10,7.37,23.69,43.75,0.28,0.25,0.08,1.00,0.02,0.05,0.06
0.53,7.19,6.25,1.56,1.30,0.49,9.66,0.02,0.07,0.12,7.37,23.69,43.75,0.23,0.22,0.08,1.00,0.02,0.05,0.06
0.54,7.00,6.31,1.56,0.82,0.08,9.81,0.01,0.03,0.15,7.75,24.75,44.56,0.25,0.18,0.06,1.00,0.02,0.05,0.06
0.55,6.94,6.25,1.56,0.80,0.20,9.69,0.02,0.08,0.03,7.75,24.75,44.56,0.26,0.06,0.04,1.00,0.02,0.05,0.06
0.56,6.87,6.12,1.56,1.11,0.15,9.78,0.02,0.06,0.08,7.75,24.75,44.56,0.06,0.11,0.03,1.00,0.02,0.05,0.06
0.57,6.69,6.00,1.56,1.51,0.38,9.54,0.01,0.12,0.23,6.69,24.75,43.00,0.47,0.11,0.20,1.00,0.02,0.05,0.06
0.58,6.50,5.94,1.56,0.76,0.39,9.70,0.02,0.06,0.18,6.69,24.75,43.00,0.25,0.11,0.04,1.00,0.02,0.05,0.06
0.59,6.37,5.94,1.56,1.22,0.56,9.74,0.03,0.02,0.08,7.37,24.06,43.38,0.20,0.29,0.00,1.00,0.02,0.05,0.06
0.60,6.25,5.94,1.56,1.31,0.32,9.64,0.02,0.07,0.19,7.37,24.06,43.38,0.30,0.05,0.10,1.00,0.02,0.05,0.05
0.62,5.56,5.81,1.56,0.07,0.11,9.93,0.04,0.07,0.34,6.69,24.75,43.38,0.81,0.16,0.08,1.00,0.02,0.05,0.05
0.63,5.25,5.87,1.56,0.77,0.10,9.75,0.03,0.03,0.18,6.69,24.75,43.38,0.35,0.23,0.14,1.00,0.02,0.05,0.05
0.64,5.00,5.94,1.56,1.98,0.42,9.45,0.02,0.10,0.24,6.69,24.75,43.38,0.68,0.12,0.17,1.00,0.02,0.05,0.04
0.65,4.56,6.25,1.56,1.53,0.15,9.60,0.01,0.41,0.39,7.37,24.37,43.00,0.14,0.15,0.00,1.00,0.02,0.05,0.04
0.66,4.12,6.69,1.62,0.73,0.08,9.84,0.04,0.28,0.38,7.37,24.37,43.00,0.23,0.08,0.16,1.00,0.02,0.06,0.04
0.67,3.75,7.00,1.62,0.64,0.12,9.78,0.03,0.32,0.34,6.69,24.06,43.00,0.83,0.13,0.13,1.00,0.02,0.06,0.03
0.68,3.31,7.37,1.62,0.93,0.31,9.69,0.04,0.36,0.38,6.69,24.06,43.00,0.31,0.16,0.02,1.00,0.02,0.06,0.03
0.69,2.94,7.81,1.62,0.57,0.13,9.87,0.04,0.42,0.30,6.69,24.06,43.00,0.76,0.15,0.16,1.00,0.02,0.07,0.03
0.70,2.62,8.00,1.62,0.89,0.20,9.86,0.06,0.20,0.27,6.69,24.75,43.38,0.35,0.04,0.10,1.00,0.02,0.07,0.02
0.72,1.69,8.06,1.56,1.48,0.42,9.53,0.08,0.03,0.53,7.00,24.06,42.56,0.11,0.15,0.16,1.00,0.01,0.07,0.02
0.73,1.12,8.19,1.56,0.11,0.30,9.96,0.09,0.15,0.50,7.00,24.06,42.56,0.49,0.12,0.01,1.00,0.01,0.07,0.01
0.74,0.75,8.19,1.50,1.86,0.61,9.50,0.09,0.02,0.28,7.00,24.06,42.56,0.46,0.35,0.19,1.00,0.01,0.07,0.01
0.75,0.31,8.31,1.50,1.71,0.40,9.62,0.08,0.12,0.44,7.00,24.75,42.56,0.42,0.15,0.15,1.00,0.01,0.07,0.00
0.76,359.62,8.38,1.50,1.50,0.13,9.64,0.11,0.08,0.63,7.00,24.75,42.56,0.03,0.06,0.02,1.00,0.01,0.07,0.00
0.77,358.87,8.44,1.50,2.26,0.37,9.33,0.09,0.05,0.64,6.69,24.06,43.00,0.82,0.11,0.36,1.00,0.01,0.07,0.01
0.78,358.19,8.63,1.50,1.46,0.34,9.53,0.09,0.28,0.66,6.69,24.06,43.00,0.23,0.28,0.15,1.00,0.01,0.08,0.02
0.79,357.44,9.06,1.50,0.56,0.23,9.92,0.08,0.43,0.63,6.69,24.06,43.00,0.98,0.49,0.24,1.00,0.01,0.08,0.02
0.80,356.81,9.38,1.50,0.69,0.27,9.86,0.11,0.21,0.51,5.87,24.06,43.00,0.91,0.01,0.19,1.00,0.01,0.08,0.03
