1.15,0.13,1.81,0.88,0.32,0.16,9.55,0.00,0.00,0.00,8.75,6.37,45.88,0.01,0.01,0.27
1.16,0.13,1.81,0.88,0.31,0.13,9.54,0.00,0.00,0.00,8.75,6.37,45.88,0.00,0.00,0.26
1.17,0.13,1.81,0.88,0.31,0.17,9.54,0.00,0.00,0.00,8.06,6.06,44.75,0.00,0.00,0.28
1.18,0.13,1.81,0.88,0.33,0.12,9.50,0.00,0.00,0.00,8.06,6.06,44.75,0.00,0.00,0.26
1.19,0.13,1.81,0.88,0.32,0.14,9.50,0.00,0.00,0.00,8.06,6.06,44.75,0.00,0.02,0.25
1.20,0.13,1.81,0.88,0.32,0.16,9.58,0.00,0.00,0.00,9.19,6.37,45.19,0.00,0.00,0.21
1.21,0.13,1.81,0.88,0.31,0.18,9.54,0.00,0.00,0.00,9.19,6.37,45.19,0.00,0.02,0.25
1.23,0.13,1.81,0.88,0.31,0.16,9.53,0.00,0.00,0.00,8.75,6.37,44.00,0.00,0.00,0.26
1.24,0.13,1.81,0.88,0.31,0.14,9.55,0.00,0.00,0.00,8.75,6.37,44.00,0.00,0.01,0.24
1.25,0.13,1.81,0.88,0.32,0.14,9.53,0.00,0.00,0.00,8.75,6.06,45.56,0.00,0.01,0.26
1.26,0.13,1.81,0.88,0.31,0.14,9.51,0.00,0.00,0.00,8.75,6.06,45.56,0.01,0.01,0.26
1.27,0.13,1.81,0.88,0.31,0.15,9.53,0.00,0.00,0.00,8.75,6.06,45.56,0.00,0.00,0.24
1.28,0.13,1.81,0.88,0.33,0.15,9.54,0.00,0.00,0.00,9.19,5.37,44.75,0.01,0.02,0.28
1.29,0.13,1.81,0.88,0.31,0.14,9.53,0.00,0.00,0.00,9.19,5.37,44.75,0.00,0.00,0.25
1.30,0.13,1.81,0.88,0.33,0.14,9.54,0.00,0.00,0.00,8.06,6.37,44.75,0.01,0.00,0.25
1.31,0.13,1.81,0.88,0.32,0.14,9.51,0.00,0.00,0.00,8.06,6.37,44.75,0.00,0.02,0.26
1.32,0.13,1.81,0.88,0.33,0.15,9.53,0.00,0.00,0.00,8.06,6.37,44.75,0.01,0.00,0.26
1.34,0.13,1.81,0.88,0.31,0.14,9.55,0.00,0.00,0.00,9.56,5.75,45.88,0.00,0.01,0.24
1.35,0.13,1.81,0.88,0.32,0.14,9.55,0.00,0.00,0.00,9.56,6.06,44.38,0.00,0.01,0.26
1.36,0.13,1.81,0.88,0.32,0.16,9.52,0.00,0.00,0.00,9.56,6.06,44.38,0.00,0.01,0.26
1.37,0.13,1.81,0.88,0.30,0.15,9.53,0.00,0.00,0.00,9.56,6.06,44.38,0.00,0.00,0.25
1.38,0.13,1.81,0.88,0.32,0.16,9.58,0.00,0.00,0.00,9.19,6.37,44.75,0.00,0.00,0.26
1.39,0.13,1.81,0.88,0.31,0.16,9.56,0.00,0.00,0.00,9.19,6.37,44.75,0.01,0.00,0.23
1.40,0.13,1.81,0.88,0.32,0.16,9.54,0.00,0.00,0.00,9.19,6.37,44.75,0.00,0.01,0.25
1.41,0.13,1.81,0.88,0.32,0.15,9.55,0.00,0.00,0.00,9.19,5.75,45.56,0.00,0.00,0.24
1.42,0.13,1.81,0.88,0.32,0.14,9.52,0.00,0.00,0.00,9.19,5.75,45.56,0.00,0.00,0.27
1.43,0.13,1.81,0.88,0.30,0.17,9.54,0.00,0.00,0.00,9.56,6.75,44.38,0.01,0.01,0.25
1.45,0.13,1.81,0.88,0.31,0.13,9.52,0.00,0.00,0.00,9.56,6.75,44.38,0.00,0.01,0.24
1.46,0.13,1.81,0.88,0.31,0.14,9.52,0.00,0.00,0.00,8.38,6.06,44.38,0.01,0.00,0.25
1.47,0.13,1.81,0.88,0.33,0.15,9.54,0.00,0.00,0.00,8.38,6.06,44.38,0.00,0.00,0.27
1.48,0.13,1.81,0.88,0.32,0.15,9.54,0.00,0.00,0.00,8.38,6.06,44.38,0.00,0.00,0.25
1.49,0.13,1.81,0.88,0.31,0.13,9.51,0.00,0.00,0.00,9.19,6.75,44.75,0.00,0.02,0.28
1.50,0.13,1.81,0.88,0.33,0.13,9.52,0.00,0.00,0.00,9.19,6.75,44.75,0.02,0.02,0.27
1.51,0.13,1.81,0.88,0.30,0.15,9.55,0.00,0.00,0.00,8.75,7.19,46.69,0.00,0.01,0.25
1.52,0.13,1.81,0.88,0.32,0.16,9.54,0.00,0.00,0.00,8.75,7.19,46.69,0.00,0.01,0.25
1.53,0.13,1.81,0.88,0.29,0.16,9.54,0.00,0.00,0.00,8.75,7.19,46.69,0.00,0.02,0.22
1.54,0.13,1.81,0.88,0.32,0.14,9.50,0.00,0.00,0.00,9.19,6.06,44.88,0.00,0.00,0.27
1.56,0.13,1.81,0.88,0.30,0.15,9.57,0.00,0.00,0.00,9.19,6.06,44.88,0.01,0.00,0.22
1.57,0.13,1.81,0.88,0.33,0.17,9.54,0.00,0.00,0.00,9.56,6.06,46.00,0.01,0.02,0.25
1.58,0.13,1.81,0.88,0.31,0.15,9.51,0.00,0.00,0.00,9.56,6.06,46.00,0.00,0.00,0.28
1.59,0.13,1.81,0.88,0.33,0.15,9.53,0.00,0.00,0.00,8.75,6.37,43.69,0.01,0.00,0.26
1.60,0.13,1.81,0.88,0.33,0.14,9.55,0.00,0.00,0.00,8.75,6.37,43.69,0.01,0.00,0.27
1.61,0.13,1.81,0.88,0.31,0.14,9.55,0.00,0.00,0.00,8.75,6.37,43.69,0.01,0.00,0.25
1.62,0.13,1.81,0.88,0.30,0.15,9.57,0.00,0.00,0.00,9.19,6.75,44.38,0.00,0.01,0.28
1.63,0.13,1.81,0.88,0.30,0.16,9.53,0.00,0.00,0.00,9.19,6.75,44.38,0.01,0.00,0.28
1.64,0.13,1.81,0.88,0.31,0.16,9.54,0.00,0.00,0.00,9.19,6.75,44.38,0.00,0.01,0.25
1.65,0.13,1.81,0.88,0.31,0.17,9.52,0.00,0.00,0.00,8.75,6.37,46.00,0.00,0.02,0.27
1.67,0.13,1.81,0.88,0.33,0.14,9.52,0.00,0.00,0.00,8.75,6.37,44.00,0.01,0.00,0.26
1.68,0.13,1.81,0.88,0.32,0.16,9.55,0.00,0.00,0.00,8.75,6.37,44.00,0.00,0.00,0.28
1.69,0.13,1.81,0.88,0.30,0.16,9.57,0.00,0.00,0.00,8.75,6.37,44.00,0.00,0.00,0.24
1.70,0.13,1.81,0.88,0.32,0.17,9.55,0.00,0.00,0.00,8.75,6.06,44.88,0.02,0.02,0.37
1.71,0.13,1.81,0.88,0.35,0.17,9.72,0.00,0.00,0.00,8.75,6.06,44.88,0.02,0.05,0.22
1.72,0.13,1.81,0.88,0.29,0.11,9.60,0.00,0.00,0.00,8.75,6.06,44.88,0.02,0.04,0.19
1.73,0.13,1.81,0.88,0.28,0.18,9.54,0.00,0.00,0.00,9.19,7.56,45.56,0.03,0.03,0.25
1.74,0.13,1.81,0.88,0.30,0.17,9.50,0.00,0.00,0.00,9.19,7.56,45.56,0.01,0.01,0.29
1.75,0.13,1.81,0.88,0.30,0.16,9.53,0.00,0.00,0.00,8.75,6.06,43.69,0.01,0.00,0.26
1.76,0.13,1.81,0.88,0.33,0.17,9.57,0.00,0.00,0.00,8.75,6.06,43.69,0.02,0.02,0.28
1.78,0.13,1.81,0.88,0.32,0.13,9.53,0.00,0.00,0.00,9.19,6.37,46.37,0.02,0.00,0.26
1.79,0.13,1.81,0.88,0.30,0.17,9.53,0.00,0.00,0.00,9.19,6.37,46.37,0.00,0.01,0.24
1.80,0.13,1.81,0.88,0.32,0.15,9.53,0.00,0.00,0.00,9.19,6.37,46.37,0.00,0.00,0.26
1.81,0.13,1.81,0.88,0.31,0.15,9.55,0.00,0.00,0.00,9.56,5.75,46.00,0.00,0.00,0.24
1.82,0.13,1.81,0.88,0.30,0.14,9.52,0.00,0.00,0.00,9.56,5.75,46.00,0.01,0.01,0.27
1.83,0.13,1.81,0.88,0.33,0.16,9.54,0.00,0.00,0.00,9.19,7.19,44.06,0.01,0.00,0.25
1.84,0.13,1.81,0.88,0.32,0.14,9.54,0.00,0.00,0.00,9.19,7.19,44.06,0.00,0.01,0.25
1.85,0.13,1.81,0.88,0.30,0.14,9.55,0.00,0.00,0.00,9.19,7.19,44.06,0.01,0.00,0.24
1.86,0.13,1.81,0.88,0.33,0.14,9.55,0.00,0.00,0.00,9.56,6.06,45.19,0.01,0.00,0.24
1.87,0.13,1.81,0.88,0.29,0.15,9.53,0.00,0.00,0.00,9.56,6.06,45.19,0.00,0.01,0.27
1.88,0.13,1.81,0.88,0.32,0.13,9.52,0.00,0.00,0.00,9.56,6.06,45.19,0.00,0.00,0.26
1.89,0.13,1.81,0.88,0.32,0.16,9.53,0.00,0.00,0.00,9.19,6.06,46.69,0.00,0.01,0.26
1.90,0.13,1.81,0.88,0.33,0.15,9.53,0.00,0.00,0.00,9.19,6.06,46.69,0.01,0.00,0.26
1.91,0.13,1.81,0.88,0.32,0.14,9.56,0.00,0.00,0.00,9.19,6.06,44.00,0.00,0.01,0.23
1.92,0.13,1.81,0.88,0.33,0.15,9.54,0.00,0.00,0.00,9.19,6.06,44.00,0.01,0.00,0.25
1.93,0.13,1.81,0.88,0.31,0.15,9.54,0.00,0.00,0.00,9.19,6.06,44.00,0.00,0.00,0.25
1.94,0.13,1.81,0.88,0.31,0.14,9.54,0.00,0.00,0.00,9.19,5.75,46.00,0.00,0.01,0.25
1.95,0.13,1.81,0.88,0.30,0.15,9.55,0.00,0.00,0.00,9.19,5.75,46.00,0.01,0.00,0.24
1.96,0.13,1.81,0.88,0.32,0.13,9.54,0.00,0.00,0.00,8.75,6.37,44.88,0.00,0.00,0.26
1.97,0.13,1.81,0.88,0.30,0.15,9.53,0.00,0.00,0.00,8.75,6.37,44.88,0.00,0.00,0.27
1.98,0.13,1.81,0.88,0.33,0.13,9.55,0.00,0.00,0.00,8.75,6.37,44.88,0.00,0.01,0.25
1.99,0.13,1.81,0.88,0.32,0.14,9.51,0.00,0.00,0.00,8.75,6.06,44.38,0.01,0.00,0.23
