0.01,-112.41288284266253,33.67031390840639,178.46899388788572,0.1771760068283218,0.0277054619139442,0.0214996384426531,2.0730327313597656,0.7171251255051444,1.673136782781249,-95.433996816531,32.78828099453588,229.26670887326213,0.0531071052937153,0.971052176298522,0.0699827082771995,0.2533704851922303,0.4917887537119425,0.2689316274486002,-136.8551994747928,6.144469363826251,3.191288295626754,0.5658017357057314,0.0274009506725757,0.3320851252460004,0.091828931318725,0.1854792862748854,1.6184708678499022,-108.99410583860332,21.59813254021244,12.461624276573206,0.6020367421485653,0.3327484577465323,0.4716863773142632,1.130449257625469,0.4217118758959119,2.74473102346917
0.02,-112.59560700053252,33.94436661949856,178.41983619125364,0.1663743496825644,0.1183588995394988,0.0352761734642401,1.945492563229159,0.6304464481090885,1.443602911029236,-95.39099643063248,34.15415912232583,229.02497876856157,0.0778065837986966,1.04349383530497,0.0668152114689449,0.2296688566748111,0.4754768661245712,0.3059013615877479,-137.086873003126,6.236529979939518,3.1399558698814167,0.5881273726857351,0.0662560527658118,0.3162945882001906,0.1094176847750275,0.2563395640253846,1.4048080058140435,-108.27891545302336,22.334825882732225,13.189436243485297,0.6183389762285326,0.3884424927235176,0.4615130894013732,1.0744923392531545,0.4804381567859991,2.464536560652108
0.03,-112.78916641787008,34.218401583722205,178.37161277842776,0.156186801125895,0.2086984976983781,0.0482466576691287,1.8179638429821687,0.5476647511717213,1.2249617529337122,-95.3497432269656,35.51043408828052,228.8173059156865,0.1008287080139353,1.1180923809136176,0.0639235991463283,0.2124445904399656,0.4603087896529306,0.3449376120289917,-137.31786404872852,6.331726459230746,3.128635417355757,0.6035606713608642,0.1054666788549496,0.2998903755560303,0.1274929763792234,0.3196906680655622,1.1979626400265824,-107.57887203115972,23.041621660663484,13.942625585791392,0.6336939375489502,0.4424552282299684,0.4515693199157022,1.0172811294576214,0.5386378774291164,2.187057499811745
0.04,-112.99613433754224,34.5233042096103,178.32966040342495,0.1470291876263235,0.2996443318374079,0.0600047928723674,1.6923183142741602,0.4718432991628583,1.0272045874416122,-95.31634854360804,36.89281233465426,228.64190586302368,0.1213211416395182,1.1957477789041062,0.0615722260738832,0.2087186062282716,0.4466383120210304,0.3862790791919555,-137.55600873406428,6.449355342367315,3.1747422312801064,0.6083904038777417,0.1457527914960331,0.2844430772186125,0.1465533944921225,0.3726957989809948,1.0061176771762783,-106.89761975513368,23.73292727605594,14.730248414241649,0.6479440011327745,0.4958835201656668,0.4422749174061294,0.961518814284342,0.5950882361830867,1.91737043477688
0.05,-113.21742923092162,34.88845628711287,178.29986215000878,0.1392038007785824,0.3919528508432102,0.0702521415718396,1.5702050549159012,0.4053877751482012,0.8588343558255731,-95.2971694516254,38.33595668167177,228.4957192195612,0.1385992768930665,1.277007221104086,0.0599451907494636,0.2251725891904246,0.4346044136924915,0.4297636196030247,-137.80818779731598,6.607529799808566,3.288015410820511,0.5999446493495837,0.1877488406068971,0.2714677839049245,0.1675420814691167,0.4134113953187784,0.837663998482826,-106.23752402317292,24.424988817206977,15.558478716267878,0.6610039605646725,0.5498721081050346,0.4341290207266104,0.9096200045242748,0.6482354234584268,1.6604427463600162
0.06,-113.45200692478426,35.34032195099975,178.28829236768243,0.1328672556654476,0.4861186986195695,0.0788219700572807,1.4530065202385587,0.3498529264843858,0.7263679012433286,-95.29849428265544,39.87118178528541,228.37336376489057,0.1521908713443115,1.3618954405866242,0.0591220154814773,0.2676810795272755,0.4241176452242884,0.4748104859952657,-138.07994789604462,6.822359800413188,3.468943253676085,0.5769225946288409,0.2319712274739141,0.2623471696455655,0.1918735520820325,0.4410130817364579,0.7008465017225861,-105.59946272859052,25.1360042375309,16.4295850283033,0.6729061996295078,0.6055808895670589,0.4277298573694554,0.8635195847421511,0.696200595814173,1.4210090896523522
0.07,-113.696688196568,35.90144963964191,178.30071547156834,0.1280232101705032,0.5823172359431832,0.0856914645512398,1.3418587321125766,0.3058605732689538,0.6340435067743516,-95.32614631110424,41.52454033182197,228.26580780587412,0.1618737253790931,1.4497857024145375,0.0590701405594107,0.3407799402490061,0.4148778153290154,0.5204203277444442,-138.37532377312957,7.107351081671521,3.708400531694045,0.5395880376723268,0.2787861239191857,0.2582953024628837,0.2213510596463175,0.4559539884681168,0.603253632815477,-104.98263240661508,25.88633854284508,17.34118476973149,0.683841338112528,0.6641684935530848,0.4237728248781842,0.8246478892601946,0.7369037858427824,1.2034200182607222
0.08,-113.94614835832212,36.58991047740504,178.34195343957396,0.1245351973989544,0.680391271557881,0.0909821841008149,1.2377165895235311,0.2731284237234834,0.5837283496821754,-95.38502380481316,43.31539329715158,228.15891567395096,0.1677003654635037,1.5393274410817408,0.0596537629528371,0.4471250698801842,0.4064202536651411,0.5652052070557914,-138.69688287253337,7.473039189736411,3.988541885427761,0.4898112989835041,0.3283804311476813,0.2603562257014195,0.2579698099453641,0.460024964657889,0.5511928649752019,-104.38441007015832,26.698712482891715,18.285880773118937,0.6941878437841099,0.7267863153097119,0.4230211604738531,0.7940393485586004,0.7682948291755635,1.0114753555759204
0.09,-114.193084419996,37.4191329619794,178.41516224814154,0.1221529609727538,0.7798761240015806,0.0949483649587204,1.141448009937743,0.250591832457166,0.5749849255234376,-95.4786127044796,45.25550460859981,228.0320723540374,0.1700047828539444,1.628443165137328,0.060656094248779,0.587012858845365,0.3981834157371067,0.6074616744691851,-139.04599168264556,7.926857431175151,4.284826119846865,0.4309647787980338,0.3807430706096549,0.2694225346893813,0.3036185444732763,0.4562919789924261,0.5490187967133919,-103.80031674071074,27.598215184613597,19.25138388547681,0.7045246032793681,0.7945747674884452,0.426247918256315,0.7725105718128017,0.7886513255673042,0.8482727018963632
0.1,-114.42856375754975,38.398042274238286,178.52107979357788,0.1205466678839739,0.8800492807385228,0.0979523479340041,1.053945401656316,0.2365903921654443,0.6052427200436572,-95.60852158297844,47.34863803826805,227.857133835984,0.1693879024770646,1.714401287483841,0.0618107372173212,0.7580383916302449,0.3895893586311187,0.6452942768680009,-139.4232746063132,8.473223811669863,4.568923749175423,0.3676909211998112,0.4356657430912365,0.2862539808140051,0.3597133536799101,0.448902314602969,0.5984892384303384,-103.22411873112809,28.61200179502145,20.221222859509638,0.7156226130353187,0.8686529939973592,0.4341544004595885,0.7608341392115578,0.7968810026521163,0.7161019264226045
