74,91,38
73,90,35
71,90,34
73,92,37
74,93,38
76,95,41
75,94,34
81,99,40
87,104,38
106,115,65
103,112,68
95,106,64
93,104,67
92,108,61
101,122,57
122,145,69
151,176,84
203,224,126
285,287,231
349,335,371
323,316,319
329,324,326
339,335,328
363,351,354
393,369,444
341,330,338
343,333,342
352,338,355
361,343,404
315,310,334
292,293,284
304,297,277
319,310,316
324,315,325
335,322,329
363,336,386
346,316,376
325,299,330
325,302,321
336,310,357
334,313,378
306,291,349
290,273,335
273,254,316
237,228,262
212,213,210
196,200,150
214,216,180
215,218,204
222,222,214
213,220,201
240,237,229
263,248,284
242,232,264
215,211,220
221,219,242
214,209,191
242,220,284
196,179,234
158,150,187
128,126,130
105,108,106
77,87,61
62,76,53
53,72,30
50,73,22
43,57,17
50,71,17
54,71,16
48,67,16
34,61,15
46,70,17
57,77,16
61,79,18
59,78,20
59,79,20
60,79,20
59,77,19
56,75,19
56,74,18
56,74,20
55,73,18
54,72,18
54,71,18
54,71,18
53,71,16
54,72,17
55,73,18
54,74,17
55,74,18
55,75,20
55,74,18
55,75,20
55,74,19
56,76,19
55,75,19
54,74,20
54,74,18
55,75,19
56,76,19
57,77,19
57,77,19
56,76,18
57,76,18
58,76,17
57,75,19
56,74,18
55,73,18
54,72,18
55,72,21
53,71,19
53,71,18
53,72,20
53,72,20
52,73,19
55,75,19
56,75,19
56,76,19
56,76,19
54,74,19
53,74,19
53,73,18
53,73,19
53,74,19
53,74,19
54,75,19
54,75,19
55,75,20
55,75,18
57,75,19
56,74,18
57,74,18
57,74,19
55,72,17
56,73,16
56,73,17
56,73,17
55,74,17
54,74,16
54,74,16
54,74,17
54,74,17
55,75,19
56,75,18
55,75,17
56,75,19
56,75,19
54,75,18
55,75,18
56,77,18
57,77,21
56,75,18
56,75,19
56,74,19
55,73,19
56,73,20
56,74,20
56,73,20
55,73,21
56,74,22
