76,21,47
72,23,39
76,23,39
77,23,41
77,22,41
77,21,46
75,22,36
81,21,50
75,21,43
75,22,35
76,21,39
80,20,48
79,21,45
76,21,45
74,21,40
81,21,43
81,20,51
86,22,51
87,21,50
95,21,63
90,22,55
95,22,59
100,21,64
102,21,71
92,21,56
98,20,61
100,22,56
81,22,47
43,23,62
83,23,101
34,49,77
65,99,46
90,158,58
95,170,62
98,230,60
101,253,58
110,246,64
118,198,88
147,198,116
149,131,107
172,104,123
200,134,123
208,112,123
241,112,138
242,98,150
124,73,142
154,82,119
177,108,109
178,94,111
135,75,115
85,60,126
73,63,107
105,61,95
146,51,90
145,49,75
79,46,69
74,38,72
40,38,84
101,31,109
85,31,59
73,32,35
68,29,24
81,32,19
115,36,20
70,41,15
62,37,16
4,33,17
6,35,16
53,36,16
71,42,15
92,39,13
109,39,14
124,39,20
71,45,23
66,36,29
71,34,33
72,35,35
69,36,35
71,35,35
73,35,36
72,33,35
74,34,37
74,35,37
72,34,35
73,34,35
75,34,36
74,34,36
75,34,38
75,34,37
73,34,35
71,34,36
66,34,35
67,34,35
66,34,35
65,34,34
64,36,34
67,35,34
68,36,34
62,36,34
69,37,35
70,37,34
69,41,35
70,41,34
71,40,35
71,41,35
70,39,36
71,39,36
72,38,36
71,39,36
71,39,36
70,38,36
69,38,35
68,38,36
71,36,35
71,38,36
70,36,33
70,37,34
70,37,33
69,36,33
71,38,34
72,36,32
73,36,34
71,39,36
71,36,33
68,35,32
67,37,32
64,37,31
68,37,34
68,37,32
66,40,32
68,41,32
68,40,31
67,41,32
67,41,33
68,41,32
67,39,32
69,37,31
70,36,32
72,36,32
70,37,33
