19,75,19
17,93,28
19,85,18
17,84,22
16,80,20
18,88,29
12,77,25
11,70,27
14,76,26
12,84,40
12,74,30
14,91,47
12,91,38
16,97,42
13,106,47
15,100,57
13,105,50
17,99,51
13,91,48
10,86,65
11,78,75
16,111,104
19,143,140
36,224,254
93,282,363
185,386,543
176,457,477
160,558,553
187,548,498
142,385,380
208,250,0
278,280,0
217,205,213
317,152,150
245,153,171
220,124,90
248,91,75
223,92,52
202,73,25
147,77,15
177,80,11
234,84,10
175,77,3
132,75,6
84,71,12
82,75,8
82,85,20
91,115,29
69,103,25
87,80,18
47,83,10
41,71,4
52,70,3
92,72,4
154,76,8
120,67,8
118,52,18
147,43,24
78,50,22
23,44,14
14,42,11
3,41,12
0,39,11
0,33,6
0,30,4
0,30,4
0,30,3
0,31,5
0,29,4
0,29,4
0,30,4
0,29,4
0,30,5
0,31,7
0,30,4
0,29,4
0,30,4
0,29,5
0,31,7
0,30,5
0,29,3
0,30,4
0,30,4
0,30,6
0,30,4
0,30,4
0,30,4
0,30,3
0,30,4
0,32,8
0,30,5
0,30,4
0,30,4
0,29,4
0,30,6
0,31,4
0,28,4
0,29,5
0,30,4
0,31,5
0,29,5
0,30,4
0,29,5
0,30,5
0,30,5
0,31,6
0,31,5
0,30,4
0,31,4
0,31,5
0,31,6
0,30,4
0,31,5
0,30,5
0,29,5
0,29,4
0,28,5
0,24,3
0,20,1
0,21,2
0,21,2
0,23,3
0,26,6
0,24,3
0,24,3
0,25,3
0,23,2
0,24,4
0,23,3
0,23,2
0,24,3
0,24,2
0,26,3
0,27,7
0,23,2
0,23,3
0,22,3
0,22,1
0,22,3
0,22,2
0,23,3
0,23,3
0,24,3
0,24,3
0,28,6
0,26,4
0,23,3
0,22,3
0,22,2
0,23,3
0,22,2
0,23,3
0,23,3
0,24,3
0,23,3
0,24,5
0,24,3
0,23,2
0,23,3
0,21,2
0,22,2
0,25,6
0,24,3
