83,99,40
85,104,44
92,110,52
96,115,50
110,128,66
124,140,76
151,161,123
163,175,136
176,190,125
210,221,156
271,270,273
271,275,253
289,294,264
318,316,282
373,355,392
364,346,391
350,336,388
309,314,287
345,345,319
393,383,409
385,380,352
446,421,469
443,412,483
417,386,471
365,341,376
374,337,452
294,271,354
220,214,218
220,209,246
181,183,181
161,173,137
177,188,152
202,209,189
208,216,183
226,234,173
295,285,318
274,271,280
262,264,232
302,295,280
342,320,353
337,304,359
311,269,335
281,229,307
231,194,238
219,187,214
195,194,174
202,198,216
164,174,154
168,183,153
197,204,187
218,222,220
218,227,182
268,267,265
273,274,261
286,286,246
337,321,335
338,323,317
366,342,360
369,337,339
422,364,537
301,272,361
221,223,216
253,253,268
292,277,333
254,250,249
267,256,261
256,243,261
242,226,263
223,202,246
208,183,271
130,120,154
96,94,96
86,85,93
55,57,68
19,25,40
26,38,27
28,43,22
51,65,16
40,64,14
45,67,16
45,66,18
46,67,17
38,66,16
50,74,18
55,77,18
57,76,19
57,76,18
57,76,18
58,74,18
58,75,18
58,74,19
58,74,18
58,74,19
57,73,18
56,73,19
55,74,19
53,73,19
52,73,19
52,73,19
53,74,19
54,75,19
55,75,19
54,75,19
57,76,20
57,77,19
57,78,19
58,78,19
59,79,18
59,78,20
55,74,19
56,75,19
56,74,20
56,75,19
57,74,19
57,73,19
56,74,19
56,74,19
57,75,19
57,76,19
58,77,19
59,78,20
59,78,20
59,77,20
58,78,20
59,78,20
59,79,20
59,79,21
59,79,19
60,79,19
62,80,20
62,81,19
61,79,18
60,79,18
60,78,19
59,76,19
60,76,18
59,75,17
58,74,18
56,73,19
54,72,20
52,71,18
49,69,18
48,70,19
49,70,19
52,72,20
51,71,20
52,73,20
53,73,20
51,73,21
51,73,20
50,72,18
51,74,19
56,77,18
60,79,16
53,72,10
53,72,16
45,69,20
57,75,18
56,72,16
54,72,15
54,72,14
54,73,16
56,74,17
58,76,17
