0.01,132.31,15.81,7.0,2.91,1.06,9.28,0.08,0.14,0.07,1.37,7.06,55.5,0.24,0.07,0.08,0.4,0.1,0.11,0.9
0.02,132.25,15.63,6.81,2.94,1.14,9.28,0.09,0.09,0.07,1.37,7.06,55.5,0.3,0.03,0.09,0.4,0.1,0.11,0.9
0.03,132.37,15.56,6.69,2.96,1.14,9.25,0.07,0.09,0.09,0.37,7.06,53.75,0.31,0.04,0.08,0.4,0.1,0.11,0.91
0.04,132.5,15.5,6.69,2.95,1.16,9.33,0.06,0.07,0.1,0.37,7.06,53.75,0.26,0.06,0.02,0.4,0.1,0.11,0.91
0.05,132.63,15.44,6.69,2.87,1.11,9.39,0.05,0.06,0.09,0.37,7.06,53.75,0.25,0.04,0.0,0.4,0.1,0.11,0.91
0.06,132.69,15.44,6.62,2.82,1.12,9.34,0.03,0.03,0.07,0.75,7.06,55.06,0.21,0.02,0.04,0.4,0.1,0.11,0.91
0.07,132.75,15.44,6.62,2.83,1.11,9.33,0.0,0.02,0.04,0.75,7.06,55.06,0.22,0.01,0.05,0.4,0.1,0.11,0.91
0.08,132.75,15.44,6.69,2.81,1.04,9.37,0.02,0.0,0.04,0.37,7.06,54.69,0.19,0.05,0.01,0.4,0.1,0.11,0.91
0.09,132.81,15.44,6.69,2.86,1.0,9.5,0.01,0.04,0.05,0.37,7.06,54.69,0.24,0.1,0.12,0.4,0.1,0.11,0.91
0.1,132.94,15.56,6.75,2.97,1.05,9.57,0.01,0.08,0.09,0.37,7.06,54.69,0.33,0.05,0.19,0.39,0.1,0.11,0.91
0.11,133.25,15.75,6.75,3.13,1.09,9.46,0.03,0.14,0.29,0.37,7.87,54.69,0.45,0.02,0.1,0.39,0.1,0.11,0.91
0.12,133.63,15.94,6.81,3.2,1.08,9.55,0.02,0.16,0.36,1.06,7.06,54.25,0.57,0.14,0.35,0.39,0.1,0.11,0.91
0.13,134.75,16.5,7.12,3.08,1.27,9.46,0.09,0.43,0.64,1.06,7.06,54.25,0.25,0.07,0.14,0.38,0.11,0.11,0.91
0.14,135.5,16.94,7.5,3.13,1.41,9.37,0.12,0.5,0.77,1.06,6.69,54.69,0.38,0.25,0.07,0.37,0.11,0.11,0.91
0.15,136.56,17.44,8.06,3.41,1.67,9.3,0.22,0.61,1.0,1.06,6.69,54.69,0.54,0.48,0.14,0.36,0.12,0.12,0.92
0.16,137.69,17.94,8.69,3.63,1.89,9.4,0.26,0.66,0.99,1.06,6.69,54.69,0.66,0.48,0.19,0.36,0.12,0.12,0.92
0.17,138.81,18.62,9.44,3.72,2.04,9.05,0.3,0.77,0.93,3.25,7.06,55.75,0.48,0.46,0.25,0.35,0.12,0.13,0.92
