41,3,46
40,7,52
41,7,53
42,6,49
51,7,57
38,6,67
35,6,71
41,15,99
37,25,152
30,30,127
27,34,134
28,37,137
30,34,115
45,28,152
45,36,113
64,68,154
136,90,218
212,107,252
224,117,260
245,144,300
339,146,410
437,156,459
506,158,449
793,157,439
153,124,409
230,141,459
207,133,420
183,111,385
105,103,362
69,98,373
92,111,317
108,78,299
157,115,317
178,92,234
217,78,234
180,85,236
236,78,280
135,73,299
102,65,308
121,75,262
64,69,248
74,40,199
87,35,164
112,34,137
100,28,146
128,29,127
124,22,143
129,25,116
170,26,93
194,17,77
196,15,69
186,22,77
208,23,85
294,23,88
205,25,85
214,34,98
217,30,100
142,38,96
145,31,95
150,32,92
156,26,83
136,28,74
88,20,68
73,23,86
74,19,76
53,22,99
43,23,86
37,20,88
37,19,87
41,8,71
36,0,63
33,0,66
27,156,69
15,3,49
12,0,45
9,0,41
4,0,33
0,0,31
0,0,29
0,0,29
0,0,29
0,0,29
0,0,30
0,0,33
0,0,30
0,0,28
0,0,29
0,0,29
0,0,29
0,0,30
0,0,32
0,0,30
0,0,30
0,0,28
0,0,28
0,0,28
0,0,30
0,0,30
0,0,30
0,0,29
0,0,29
0,0,30
0,0,30
0,0,29
0,0,31
0,0,31
0,0,29
0,0,29
0,0,28
0,0,29
0,0,29
0,0,29
0,0,32
0,0,30
0,0,30
0,0,29
0,0,29
0,0,29
0,0,29
0,0,30
0,0,29
0,0,27
0,0,25
0,0,23
0,0,24
0,0,23
0,0,22
0,0,25
0,0,21
1,0,21
0,0,22
0,0,23
0,0,23
1,0,22
0,0,22
1,0,21
0,0,18
0,0,19
0,0,18
0,0,19
0,0,18
0,0,21
0,0,24
0,0,18
0,0,18
0,0,19
0,0,20
0,0,19
0,0,20
0,0,24
0,0,21
0,0,22
0,0,24
0,0,22
0,0,21
1,0,21
4,0,25
5,0,22
6,0,24
7,0,25
8,0,26
