62,84,35
60,76,30
61,76,27
62,78,26
63,79,27
64,81,29
67,84,34
67,84,34
65,83,31
64,82,30
64,82,30
63,81,29
63,82,29
64,82,29
64,83,29
68,85,35
67,85,36
66,85,37
63,83,29
64,82,29
64,82,31
65,82,34
64,81,32
64,80,32
66,82,35
66,80,37
65,79,37
64,78,37
64,80,37
72,89,39
75,96,40
81,109,48
89,125,67
97,134,68
109,148,81
123,174,110
142,210,157
133,306,122
122,217,102
128,219,117
111,207,94
101,138,84
100,114,91
102,133,86
106,120,97
99,128,74
115,127,94
120,100,103
119,96,107
110,90,90
110,69,112
101,65,110
98,62,110
79,65,91
63,69,56
79,69,74
70,74,56
60,74,63
34,84,24
35,97,20
56,79,18
59,78,17
58,72,13
48,71,12
46,56,12
48,53,11
47,47,13
51,51,17
51,44,23
56,45,23
63,41,25
61,40,24
60,40,24
60,41,23
60,39,22
59,39,23
60,38,25
59,39,23
59,40,23
59,41,24
59,40,24
59,39,24
59,40,24
58,40,25
59,40,25
62,41,24
62,41,25
62,39,25
62,38,26
63,39,26
64,39,26
63,39,26
60,39,26
60,37,25
61,40,26
60,38,26
59,39,26
60,39,26
59,37,26
59,39,26
59,38,25
58,40,25
60,39,25
60,40,26
60,41,25
59,39,24
58,41,24
54,40,24
58,39,24
59,39,23
58,40,23
58,40,24
58,39,25
58,40,25
58,39,25
58,40,25
55,38,24
56,37,24
59,36,23
60,36,23
60,35,23
60,35,22
60,34,22
58,37,21
58,34,22
58,33,23
57,34,22
56,33,21
57,34,22
58,38,23
56,36,23
57,34,23
56,34,23
54,35,22
54,35,23
56,37,22
58,37,23
60,36,25
60,36,25
60,35,24
61,36,24
60,36,23
58,35,22
57,34,22
57,34,21
57,34,21
58,34,21
58,37,21
