96,114,73
94,110,67
97,109,66
94,104,66
93,104,63
92,105,60
96,109,60
96,110,60
96,109,61
93,107,58
96,108,59
94,108,59
94,109,60
92,108,56
91,104,53
89,103,53
89,103,53
92,103,56
95,102,65
87,92,59
87,88,58
82,84,48
84,83,49
86,88,52
92,92,53
101,104,71
95,93,69
86,71,72
86,97,51
96,114,56
105,124,72
125,141,132
133,147,70
169,172,114
183,182,149
220,202,199
291,246,276
281,239,266
332,310,407
295,284,338
278,268,310
317,284,363
276,236,390
144,140,222
56,71,84
0,4,0
0,35,0
31,74,0
163,172,121
192,191,162
201,189,198
193,174,185
215,179,228
232,188,284
180,149,196
187,171,190
200,202,198
209,213,192
244,242,242
260,261,235
291,290,244
356,333,318
420,365,453
418,348,560
275,240,365
176,183,215
128,188,140
113,248,99
78,96,48
80,97,33
93,103,37
91,103,67
75,90,37
74,89,36
71,86,38
54,75,22
54,77,33
64,86,40
88,98,26
65,83,22
63,82,21
59,78,15
58,76,13
55,74,11
52,73,9
51,71,6
51,71,6
52,71,11
50,69,7
48,68,4
49,68,5
48,68,4
48,68,4
48,67,4
48,68,4
48,68,5
48,68,4
47,68,4
48,68,4
48,68,4
48,68,4
48,69,5
47,69,5
48,68,3
48,69,4
49,69,3
48,69,4
48,69,3
49,69,4
48,69,4
49,70,4
49,69,4
50,71,3
50,71,3
49,70,4
49,69,4
49,69,4
50,69,5
49,69,5
48,67,5
47,66,4
47,66,4
46,66,3
47,67,4
48,67,3
47,67,3
47,67,3
48,67,3
48,68,3
47,68,3
47,68,2
47,67,2
48,68,2
48,69,2
48,69,3
48,68,3
48,68,3
48,68,3
48,68,3
48,68,4
48,68,3
48,68,3
48,69,3
48,68,2
47,67,3
47,67,2
47,67,3
47,66,2
46,66,3
46,66,3
46,66,2
46,66,2
47,67,3
47,67,3
47,68,3
48,68,3
48,68,3
48,68,3
47,68,3
48,68,3
48,68,2
47,68,2
47,68,3
47,69,3
48,68,2
49,69,3
49,69,4
49,69,4
49,69,3
