62,23,21
62,22,24
61,21,21
62,22,23
60,22,20
61,22,19
61,23,18
63,22,19
66,23,24
69,23,36
63,23,19
68,23,30
67,23,26
69,23,32
69,23,30
71,22,33
75,22,42
69,22,32
67,23,23
70,24,44
57,23,16
55,22,12
54,22,11
56,22,12
57,21,12
58,22,15
57,22,15
57,21,15
59,22,13
63,22,16
67,21,21
75,22,41
72,23,42
64,22,26
62,22,21
63,21,22
61,22,22
62,23,22
63,23,22
66,23,25
64,23,25
64,23,22
65,22,24
70,23,31
72,22,29
82,22,50
80,22,51
70,22,29
76,23,35
86,23,53
87,23,53
91,24,64
86,24,68
65,26,23
66,34,25
66,52,28
70,69,31
74,87,36
77,95,41
70,136,24
70,86,25
84,141,24
82,33,26
104,28,58
129,34,73
191,63,185
203,146,202
216,266,218
217,334,210
220,275,239
207,379,211
194,314,203
184,285,193
157,212,141
147,148,125
164,175,157
169,194,197
137,160,135
144,138,153
138,140,139
132,132,134
130,130,136
143,107,146
144,109,149
116,87,91
109,82,84
121,61,101
142,51,149
129,45,122
128,46,106
138,40,137
116,40,92
117,36,96
117,33,123
82,34,61
71,32,43
65,33,31
60,34,28
51,33,12
55,31,18
60,33,19
67,36,29
72,37,44
55,44,11
51,42,6
51,41,7
50,47,4
48,41,5
48,40,4
47,39,3
47,38,4
45,37,1
45,38,1
45,37,1
44,37,1
45,36,0
44,36,0
45,36,1
45,37,0
46,37,0
46,37,1
46,37,1
45,36,1
45,37,1
45,37,0
46,37,0
45,37,1
45,37,1
45,37,1
45,37,1
46,37,0
46,37,1
45,36,0
45,37,2
45,37,1
45,36,0
45,36,0
44,35,0
44,33,0
43,35,0
44,35,0
45,35,0
45,34,0
46,35,0
45,33,0
45,35,0
45,36,0
45,35,1
45,35,0
45,34,1
45,36,0
46,36,1
46,37,0
45,35,1
46,34,1
46,34,1
46,35,1
44,34,0
44,35,0
45,37,1
44,36,1
44,34,0
45,34,0
44,34,0
44,35,0
44,36,0
44,35,1
45,37,0
45,36,0
45,36,1
46,37,1
46,36,0
45,34,0
45,34,0
45,32,0
45,32,0
45,34,0
45,36,1
45,36,0
