0.02,-117.8607031046033,39.944945166138766,179.64340041088127,0.4831032382569913,0.0884293914916215,0.5091978255775533,-105.25147514082032,49.8820233446756,36.20814187418152,0.7823609386039144,0.3410102720718016,0.0490971212043763,-165.952853571088,6.632581670199484,10.438290314449644,0.0568416130354137,0.1496874727634023,1.0452906426070725,-15.758159201158389,13.389552408350726,20.43642787902324,0.0559737940752964,0.1059667458604459,0.1413335482478123
0.03,-117.79334009649769,39.3632676146442,179.91375666042603,0.7370843741006303,0.1777250969010237,0.5472772913328287,-105.1789657755326,49.12441924342704,36.31879544139661,0.8974478550259727,0.2875878957170225,0.2050919542131831,-165.8130213142607,6.618460817622213,10.57316866608181,0.3196998310961859,0.2507995465283698,1.280723601352843,-15.742620250665324,13.382747796639244,20.44730000066428,0.0611563097245809,0.0740655759293863,0.0669336297889814
0.04,-117.75896544430076,38.81656077571731,179.7002616944962,1.2364228105064392,0.1230040770614319,0.3915984637691496,-104.98909347208276,48.57413221789147,36.44072553159962,0.5128521837953853,0.2168334675149525,0.0503644629641642,-165.49236960654042,6.499731435322572,10.741986069629366,0.1256563041798586,0.7426841400819142,0.975748989091067,-15.73753417934657,13.372164160550762,20.451915021221364,0.0553367500088023,0.109700604505366,0.0446648766782089
0.05,-117.61518871706232,38.75467495848589,179.38444786443367,1.4555285192860203,0.0702727635429974,0.1826060284795121,-104.75578995799836,47.9928448670403,36.49364469724068,0.3270384652825458,0.0261720223640857,0.2222238803727584,-164.9972013994551,6.453625648574031,10.867018735275783,0.205384339888676,0.7591368117212363,0.7375722384855506,-15.768655297365788,13.385283276687774,20.44524030433185,0.0293805551495281,0.1347761838734001,0.0968936774158457
0.06,-117.54886919193837,40.63394895415135,178.68932462697256,0.8966864362093451,0.1437522812972385,0.5894280687636766,-104.64729798643806,47.25245740611091,36.68952084607022,0.7906021878839957,0.2086612913091253,0.0022228259303934,-164.87289157577337,6.320554543294145,10.942388798751857,0.2890215935679674,0.8394099653587106,0.8247294909900214,-15.752785463171962,13.386982388731688,20.43569029261642,0.0815015506806257,0.1376893128552822,0.0905886622812913
0.07,-117.55995000102638,42.43167017332704,178.12542013568935,0.7692102453571596,0.2875158481206213,0.2051460439322111,-104.745197374291,46.62588915389498,36.80858058971379,0.7724807916759944,0.1363457602536479,0.1400389569528086,-164.74456652278303,6.186209094770624,11.000003321442996,0.3420552606895732,0.8855503969516016,0.924448840840669,-15.753379864618788,13.387849362537796,20.423924023045245,0.0370336553556785,0.079535786933992,0.1022946194020766
0.08,-117.51118988830518,44.21348890311194,177.50773732644657,0.3439412309644583,0.1232168639176939,0.0658029450034313,-104.57098838696426,46.32051856711526,36.88130286333328,0.6585935981750148,0.0999657233297742,0.0216449880841123,-164.79540889547823,6.047807817503021,10.878954657644575,0.3273577225499108,0.3773184188991202,0.8215676688347586,-15.740556436810008,13.36550470887928,20.4298811997216,0.0528506968371178,0.0440545628837546,0.090424587911648
0.09,-117.49653254136346,45.87883429816697,176.80538483313356,1.0792805265132142,0.1734102619078345,0.0785577378231182,-104.43262627884674,46.0810449341726,36.93061442321537,0.5527505972522119,0.2128962003517744,0.288332697786593,-164.96286211853024,5.98090459224966,10.882623518194984,0.1998091369202505,0.4941664005338522,0.6997379603270081,-15.743602781340185,13.318592057401704,20.42321911820669,0.0916343650207846,0.0488576636336858,0.0339015585025675
0.1,-116.25784143840325,47.88769458056948,175.8813591437653,1.0388977722623909,0.2825544442538216,0.3051972134000224,-104.4493549461357,45.62131126859119,37.146379749915006,0.6444502084049132,0.0610294019090409,0.1633448483315407,-165.1236552287915,5.882554736928978,10.922887263505483,0.044531265712542,0.6497388477746155,0.5884102809691789,-15.740735515605609,13.335568237385637,20.437775987482265,0.1022178179874533,0.165597288514756,0.0635911581284458
0.11,-115.25374594790358,49.73510332857011,174.92437852568366,0.7200578527227087,0.3667666429643825,0.235531689972632,-104.69515276085244,45.21192188017292,37.31652723668884,0.7565677629813163,0.0865697304854857,0.2484345962271077,-165.05810975883813,5.746320885616239,10.950740447549142,0.1257695887148939,0.3136917665112111,0.7960492186461922,-15.725319216887025,13.299768581224868,20.35889437229176,0.0618285783906931,0.154095370849376,0.1160395060273046
