time,elbow_angle,shoulder_flex_angle,shoulder_add_angle,lumbar_angle,elbow_velocity,shoulder_flex_velocity,shoulder_add_velocity,lumbar_velocity,elbow_acceleration,shoulder_flex_acceleration,shoulder_add_acceleration,lumbar_acceleration
1.85,88.70824640566063,1.283099584671378,-7.0304907695442065,0.004055681791938901,-7.441517636138309,0.2596168320351259,-1.0988414667093915,0.023833334347274717,8.596138834731303,1.2897086200783854,-10.205280815262702,-0.2647435005651633
1.86,88.62444565695591,1.2857458128846813,-7.04491821772691,0.004404747497515002,-7.216657063729894,0.2608712882421087,-1.159129588064785,0.019411907753759908,16.48325094114268,0.787982567747073,-8.030893473935041,-0.2750962552790818
1.89,88.54634285797792,1.2882351536816152,-7.058890701283713,0.004661096668046124,-6.892993801002828,0.2563099137711194,-1.188329782530589,0.014799814703174156,23.134587981980946,0.31459285400311804,-5.852679740149382,-0.2833059661029868
1.92,88.47449789977624,1.2905333524301348,-7.072106333457552,0.004820432828561498,-6.488198360502662,0.24666768674803172,-1.1885899435676865,0.01006573949736639,28.597923202078054,-0.1227691744436432,-3.719077419236619,-0.2890415230792457
1.94,88.4092762154146,1.29261597610446,-7.084317411071651,0.004880833353623398,-6.019519317301308,0.2327290127372172,-1.162589212089089,0.00528379845486318,32.93086105098116,-0.5178173849916995,-1.6739528179312413,-0.29204264341145925
1.95,88.35086830593428,1.294467702472329,-7.095331842975403,0.004842834650979096,-5.5035143519884615,0.21530212606581461,-1.1134193937691121,0.0005309691602478956,36.19974449461677,-0.8657337148993856,0.2442439959979869,-0.29212764997795354
1.96,88.29930906028474,1.2960814534031306,-7.10501281518595,0.004709414219126021,-4.95580195913902,0.195194934724952,-1.0444636456722511,-0.004115582899520019,38.47850264600158,-1.1631897754064686,2.0031387557599536,-0.2891983280760818
1.97,88.25449684617216,1.2974574184404097,-7.113276853360218,0.0044858717857069715,-4.390841200308573,0.173192932248372,-0.959276278666159,-0.008581171331130325,39.847442466453344,-1.4083284134171725,3.576894667328579,-0.2832417705163811
1.99,88.21621235641905,1.2986020108293264,-7.120090478855233,0.004179617710791266,-3.8217455601499526,0.150039690835395,-0.861467244613152,-0.012796141759972079,40.39198928734745,-1.6007074946111386,4.946469744205719,-0.2743292229687739
2.0,88.18413717606705,1.2995267937491677,-7.125465682664776,0.0037998818023451657,-3.260135524907602,0.12642033265068595,-0.7545945101684801,-0.01669820868460493,40.20138304314352,-1.741209151213293,6.099669753370522,-0.2626120453877034
2.02,88.1578720012256,1.3002474099046564,-7.129454461041925,0.0033573593266939465,-2.7160330127090258,0.10294825518137204,-0.6420670790163978,-0.02023448404005565,39.36734012655229,-1.8319186092836481,7.031003009170117,-0.24831500741806115
2.03,88.13695440134063,1.3007825430547129,-7.1321426672153,0.002863813243606257,-2.1977992824499455,0.08015526520895482,-0.5270609248455171,-0.02336311864999461,37.98269421621415,-1.8759774419067483,7.741349205216261,-0.2317272301520063
2.05,88.12087597938742,1.301152935579834,-7.13364343532744,0.0023316526324661745,-1.7121164631982577,0.058485157448283774,-0.41244955210271433,-0.026054494228368707,36.14003283827875,-1.8774166605285707,8.237459891920832,-0.2131911680208359
2.06,88.10909875453908,1.3013804818345316,-7.1340904260021185,0.0017735070468721055,-1.2640114158066178,0.03829066132344648,-0.3007503270361275,-0.028291922538903957,33.93034949630807,-1.8409754421215618,8.531312929856126,-0.19309008909124398
2.07,88.10107057233338,1.3014874128089853,-7.133631128540882,0.0012018153163609773,-0.8569193051180093,0.019833575737161394,-0.1940871363152315,-0.03007182906120368,31.441733763416906,-1.771911490197618,8.63934715824027,-0.17183455733756794
2.09,88.09623933992752,1.3014955835477546,-7.132420433664689,0.0006284452987391724,-0.4927830659561164,0.00328781979647765,-0.09416935369231057,-0.03140342030475602,28.758123671858673,-1.6758090455757428,8.581606527922927,-0.1498484454761237
2.1,88.09406588912728,1.3014258708662747,-7.130614664136689,6.4358472584647e-05,-0.17218392423492912,-0.011254950432550951,-0.002286545145849865,-0.032307855937012596,25.958145965620695,-1.5583904053016813,8.38082499656421,-0.12755501131761934
2.12,88.09403528697602,1.3012976852001081,-7.128366219813567,-0.00048066975964028967,0.1055026868753849,-0.023777571211040988,0.08068216325244879,-0.03281696823939472,23.114070184307256,-1.4253364845393912,8.061484522403763,-0.10536355449591729
2.13,88.09566644154032,1.3011285969565038,-7.125818960002779,-0.0009982664295902694,0.3419320779871446,-0.03432790373244628,0.15424557769298425,-0.03297159111400942,20.29090198614726,-1.2821214777984913,7.6488784899515965,-0.08365713456627076
2.15,88.09851988738275,1.3009340745556441,-7.123104410765181,-0.0014816096930944818,0.5396027556089513,-0.04300815495159526,0.21826668735261123,-0.03281957801513249,17.545639489459475,-1.1338660571460304,7.168211851272513,-0.06278177723892245
2.16,88.10220367899858,1.3007273284939223,-7.1203388492522555,-0.0019255087329933679,0.7016631448907198,-0.049963481444567956,0.2729198643539744,-0.03241360198961206,14.926713690568382,-0.9852128057012766,6.643767204001127,-0.0430375252059691
2.17,88.10637736897911,1.300519253275138,-7.117621282466277,-0.002326416750960502,0.8317192525795736,-0.055370363615089055,0.3186414062296077,-0.03180884086147811,12.47363026172144,-0.8402267489295673,6.098163023447792,-0.024671606733945594
2.2,88.11075409858195,1.3003184569737065,-7.115032305021588,-0.0026823816036173906,0.9336496102351902,-0.05942521345840702,0.3560759211630971,-0.031060656013397088,10.216825356442595,-0.702322940753976,5.551726420356727,-0.007873902624736787
2.21,88.11510087953145,1.3001313665451277,-7.112633790468741,-0.0029929409219400147,1.0114332907139452,-0.06233363956858987,0.38602106550555415,-0.030222373834622642,8.177742579152891,-0.574222113405438,5.021998223422436,0.007225205655172204
2.23,88.11923719517313,1.2999623958018716,-7.110469344273553,-0.0032589703848068777,1.068996044138082,-0.06430073969329421,0.4093730547793216,-0.029343274447262802,6.36913213258528,-0.45793443535342593,4.523383010518745,0.020554622686327413
