83,24,49
82,21,42
79,21,45
75,20,41
75,21,48
75,26,58
75,39,50
73,29,46
62,51,47
58,59,42
54,44,45
48,59,41
66,57,46
75,81,42
79,61,45
87,54,48
75,68,50
65,28,49
81,29,50
90,24,55
93,55,67
105,73,67
110,67,74
122,24,89
124,22,74
126,38,84
109,124,98
126,135,105
132,160,117
132,288,108
175,231,107
251,134,164
353,205,305
433,129,368
424,137,237
355,123,286
467,138,368
357,228,329
273,210,280
366,164,384
300,155,390
155,140,269
281,74,186
248,68,187
244,66,240
177,49,173
185,40,176
175,43,290
180,41,282
252,37,261
249,40,265
218,37,220
207,32,178
227,34,266
174,34,163
153,32,160
142,33,163
90,29,81
74,28,41
71,28,44
70,30,36
68,29,29
80,29,28
86,33,28
104,36,24
147,34,29
123,32,25
11,35,26
23,41,21
36,44,15
35,44,13
43,46,14
44,48,15
42,47,8
48,49,8
48,47,9
51,45,10
52,44,10
55,46,11
55,45,10
54,43,10
54,41,12
52,43,11
51,43,11
49,43,10
50,42,9
51,42,10
50,43,8
50,44,9
49,42,10
47,42,9
50,43,9
58,44,7
67,44,9
68,45,8
67,44,7
41,45,6
48,42,7
51,45,9
52,45,9
53,44,8
50,44,8
39,44,7
46,46,7
50,44,7
50,46,8
49,45,7
49,46,9
48,44,8
47,46,8
45,39,7
43,2,8
45,6,7
45,46,8
46,45,7
48,46,8
49,46,8
49,47,8
49,48,7
51,47,8
53,48,8
54,49,9
54,49,7
54,47,8
52,49,8
52,48,9
51,48,7
51,47,8
51,47,10
50,48,8
50,47,8
49,47,7
47,47,8
45,48,8
49,48,7
49,49,8
49,49,8
48,50,7
48,48,7
50,49,8
48,46,9
