107,163,79
110,164,79
114,164,86
116,164,83
122,162,95
122,166,97
119,165,92
118,164,86
123,167,98
121,164,99
117,167,91
117,168,92
121,168,97
124,169,104
127,172,101
128,170,111
122,174,113
106,170,84
103,173,84
94,170,68
93,167,69
100,166,70
99,169,72
101,178,70
102,186,67
102,189,68
99,173,68
104,183,73
109,197,73
120,201,91
128,204,116
132,248,111
138,181,143
134,120,128
115,203,64
100,175,64
109,181,79
122,215,98
137,263,104
159,244,126
187,269,189
171,263,180
148,227,119
170,197,157
170,204,132
209,265,193
239,314,247
243,313,253
256,381,291
203,304,199
200,261,159
258,267,203
345,241,411
307,237,433
173,221,218
136,220,194
118,218,165
170,226,164
165,227,159
183,200,192
191,193,212
195,194,226
200,190,239
218,187,226
274,179,349
244,180,303
201,184,184
230,194,256
202,186,229
143,173,148
112,181,99
101,178,71
99,178,77
92,178,72
81,178,57
78,178,55
78,174,49
80,175,47
80,172,43
79,175,41
75,174,40
76,173,37
76,175,37
75,176,38
74,173,35
73,172,36
73,171,35
74,171,35
73,170,35
74,172,36
72,169,34
72,170,35
73,168,35
73,169,34
73,169,35
73,169,34
72,169,35
72,170,35
73,168,35
72,169,35
72,170,35
73,170,35
72,171,34
74,172,36
73,173,35
74,172,35
73,170,35
73,171,35
73,171,34
73,170,34
72,171,35
72,172,35
72,170,35
72,171,34
73,171,35
74,172,35
72,170,34
74,170,35
74,171,35
73,172,35
73,173,35
74,172,36
73,172,36
73,173,36
73,175,36
73,171,35
72,170,35
71,172,34
74,172,35
73,173,35
74,174,35
72,172,35
73,172,35
73,173,35
74,175,36
73,172,35
72,173,35
73,173,35
74,173,35
75,174,36
74,173,36
73,173,34
72,175,36
74,174,35
73,173,35
72,174,36
74,175,36
73,176,36
74,179,37
73,177,37
73,177,36
73,176,36
74,179,36
75,177,36
75,178,37
76,180,37
76,180,38
75,181,37
76,182,38
77,184,38
76,181,38
77,182,38
76,180,38
76,182,39
76,182,38
76,182,38
74,183,38
76,184,38
74,184,38
76,186,38
