68,83,39
67,83,37
70,87,38
68,85,37
68,85,38
66,85,35
65,85,34
67,87,36
70,89,37
71,89,35
74,90,39
72,89,36
73,89,35
72,88,36
69,87,28
71,89,34
71,89,31
74,92,35
78,95,40
81,96,43
84,98,50
87,99,59
76,92,44
74,91,39
77,92,42
78,93,45
78,93,42
81,95,49
81,96,49
80,97,40
88,106,45
98,116,53
112,130,68
132,147,73
170,176,129
203,201,194
244,221,276
211,182,238
174,148,209
111,106,137
124,128,144
110,126,106
106,124,74
119,135,87
122,136,78
128,143,75
145,161,88
179,188,125
217,218,167
260,248,219
305,278,355
253,242,237
250,242,226
276,255,286
269,240,298
197,181,231
160,159,185
136,141,137
102,108,94
75,86,50
69,80,37
77,72,39
67,46,33
40,30,31
15,40,26
32,58,18
48,69,16
43,67,15
49,71,13
51,73,12
54,74,17
57,75,20
55,74,16
55,73,17
55,74,17
56,74,16
57,74,17
55,74,16
54,74,17
53,73,17
50,71,16
50,71,15
50,71,16
50,72,16
51,73,16
53,74,15
54,76,16
55,75,15
55,76,16
56,76,16
56,77,16
56,76,16
56,75,16
55,75,16
55,74,15
54,72,16
54,72,16
54,72,16
55,72,16
54,72,16
54,72,16
54,73,16
53,74,15
53,74,16
54,75,16
55,76,16
55,75,16
55,75,16
56,76,16
56,76,16
55,75,16
55,75,16
55,75,16
55,76,15
55,76,15
55,76,16
55,75,16
55,75,16
55,74,16
55,73,16
55,74,16
55,73,16
56,73,16
56,74,16
57,74,17
54,72,17
52,73,16
51,74,16
54,76,16
56,76,16
55,75,17
55,75,17
56,76,15
56,76,16
57,76,16
57,77,17
57,77,17
57,77,16
57,78,16
56,76,15
56,75,16
55,75,17
56,76,17
57,76,17
58,78,17
60,80,17
65,85,18
74,92,25
89,105,49
101,114,69
104,117,74
107,119,78
110,122,83
111,123,86
109,121,84
