0.01,262.75,4.87,14.31,0.0,0.01,0.02,0.05,0.0,0.0,0.4171930009000631,0.6010407640085654,-0.0282842712474618,0.6010407640085654
0.02,262.88,4.87,14.38,0.0,0.0,0.02,0.06,0.11,0.01,0.4171930009000631,0.6010407640085654,-0.0282842712474618,0.6010407640085654
0.03,262.81,4.87,14.38,0.01,0.02,0.04,0.05,0.1,0.08,0.4171930009000631,0.6010407640085654,-0.0282842712474618,0.6010407640085654
0.04,262.81,4.87,14.31,0.0,0.03,0.04,0.02,0.18,0.09,0.4171930009000631,0.6010407640085654,-0.0282842712474618,0.6010407640085654
0.05,262.75,4.81,14.38,0.0,0.02,0.0,0.08,0.08,0.06,0.4171930009000631,0.6010407640085654,-0.0282842712474618,0.6010407640085654
0.06,262.81,4.81,14.38,0.0,0.01,0.03,0.04,0.02,0.02,0.4171930009000631,0.6010407640085654,-0.0282842712474618,0.6010407640085654
0.07,262.81,4.75,14.38,0.0,0.02,0.01,0.04,0.02,0.04,0.4171930009000631,0.6010407640085654,-0.0282842712474618,0.6010407640085654
0.08,262.935,4.75,14.38,0.0,0.015,0.015,0.03,0.015,0.035,0.44040889331806843,0.634487388678573,-0.029858230055462155,0.634487388678573
0.09,263.06,4.75,14.38,0.0,0.01,0.02,0.02,0.01,0.03,0.4171930009000631,0.6010407640085654,-0.0282842712474618,0.6010407640085654
0.1,263.06,4.75,14.38,0.0,0.01,0.01,0.01,0.02,0.03,0.4171930009000631,0.6010407640085654,-0.0282842712474618,0.6010407640085654
0.11,263.06,4.75,14.38,0.01,0.01,0.02,0.03,0.07,0.07,0.4171930009000631,0.6010407640085654,-0.0282842712474618,0.6010407640085654
0.12,263.19,4.69,14.38,0.02,0.02,0.01,0.07,0.17,0.08,0.4171930009000631,0.6010407640085654,-0.0282842712474618,0.6010407640085654
0.13,263.19,4.69,14.38,0.01,0.0,0.04,0.07,0.03,0.0,0.4171930009000631,0.6010407640085654,-0.0282842712474618,0.6010407640085654
0.14,263.37,4.69,14.38,0.01,0.01,0.03,0.03,0.03,0.04,0.4171930009000631,0.6010407640085654,-0.0282842712474618,0.6010407640085654
0.15,263.44,4.69,14.31,0.01,0.01,0.01,0.02,0.05,0.09,0.4171930009000631,0.6010407640085654,-0.0282842712474618,0.6010407640085654
0.16,263.44,4.69,14.31,0.02,0.01,0.02,0.05,0.14,0.14,0.4171930009000631,0.6010407640085654,-0.0282842712474618,0.6010407640085654
0.17,263.47,4.69,14.31,0.015,0.005,0.02,0.030000000000000002,0.095,0.085,0.44040889331806843,0.634487388678573,-0.029858230055462155,0.634487388678573
0.18,263.5,4.69,14.31,0.01,0.0,0.02,0.01,0.05,0.03,0.4171930009000631,0.6010407640085654,-0.0282842712474618,0.6010407640085654
0.19,263.69,4.69,14.31,0.01,0.01,0.0,0.0,0.08,0.06,0.4171930009000631,0.6010407640085654,-0.0282842712474618,0.6010407640085654
0.2,263.69,4.69,14.280000000000001,0.015,0.015,0.01,0.01,0.07,0.04,0.4433575217795301,0.6333678882564715,-0.033531241142989575,0.6333678882564715
0.21,263.69,4.69,14.25,0.02,0.02,0.02,0.02,0.06,0.02,0.4242640687119285,0.6010407640085654,-0.0353553390593273,0.6010407640085654
0.22,263.69,4.69,14.25,0.02,0.01,0.03,0.01,0.15,0.08,0.4242640687119285,0.6010407640085654,-0.0353553390593273,0.6010407640085654
0.23,263.69,4.75,14.25,0.01,0.01,0.03,0.07,0.14,0.05,0.4242640687119285,0.6010407640085654,-0.0353553390593273,0.6010407640085654
0.24,263.62,4.75,14.25,0.01,0.02,0.03,0.07,0.04,0.04,0.4242640687119285,0.6010407640085654,-0.0353553390593273,0.6010407640085654
0.25,263.5,4.81,14.25,0.03,0.01,0.21,0.07,0.05,0.21,0.4242640687119285,0.6010407640085654,-0.0353553390593273,0.6010407640085654
0.26,263.25,4.87,14.25,0.05,0.02,0.28,0.11,0.34,0.27,0.4242640687119285,0.6010407640085654,-0.0353553390593273,0.6010407640085654
0.27,262.88,5.0,14.31,0.06,0.05,0.34,0.2,0.44,0.23,0.4242640687119285,0.6081118318204309,-0.0424264068711928,0.6081118318204309
0.28,262.565,5.125,14.280000000000001,0.05,0.030000000000000002,0.30000000000000004,0.29000000000000004,0.39,0.26,0.43697170549382447,0.6352613869784172,-0.04406437366324275,0.6352613869784172
0.29,262.25,5.25,14.25,0.04,0.01,0.26,0.38,0.34,0.29,0.417193000900063,0.6151828996322964,-0.0424264068711928,0.6151828996322964
0.3,261.94,5.19,14.25,0.08,0.0,0.29,0.44,0.24,0.61,0.417193000900063,0.6151828996322964,-0.0424264068711928,0.6151828996322964
0.31,261.56,5.37,14.13,0.1,0.04,0.4,0.45,0.19,0.56,0.417193000900063,0.6151828996322964,-0.0424264068711928,0.6151828996322964
0.32,261.0,5.5,13.94,0.1,0.04,0.55,0.49,0.18,0.8,0.4101219330881976,0.6151828996322964,-0.0424264068711928,0.6151828996322964
0.33,260.31,5.75,13.75,0.1,0.05,0.68,0.52,0.32,0.91,0.4101219330881976,0.622253967444162,-0.0424264068711928,0.622253967444162
0.34,259.56,6.0,13.56,0.09,0.04,0.75,0.51,0.27,0.89,0.4030508652763321,0.622253967444162,-0.0424264068711928,0.622253967444162
0.35,258.75,6.19,13.44,0.1,0.05,0.79,0.54,0.2,0.77,0.4030508652763321,0.6293250352560273,-0.0424264068711928,0.6293250352560273
0.36,257.87,6.31,13.38,0.09,0.07,0.82,0.59,0.25,0.79,0.3959797974644666,0.6293250352560273,-0.0424264068711928,0.6293250352560273
0.37,256.94,6.5,13.31,0.1,0.06,0.83,0.55,0.29,0.97,0.4030508652763321,0.6363961030678928,-0.0494974746830583,0.6363961030678928
0.38,256.0,6.75,13.06,0.14,0.07,0.94,0.77,0.05,0.72,0.3959797974644666,0.6363961030678928,-0.0494974746830583,0.6363961030678928
0.39,254.94,7.0,12.81,0.15,0.02,0.91,0.93,0.35,0.82,0.3889087296526011,0.6434671708797584,-0.0494974746830583,0.6434671708797584
0.4,254.44,7.06,12.69,0.08,0.05,0.89,0.78,0.28,0.92,0.3889087296526011,0.6434671708797584,-0.0494974746830583,0.6434671708797584
0.41,253.5,7.25,12.5,0.14,0.03,0.74,0.95,0.05,0.8,0.3818376618407357,0.6505382386916239,-0.0494974746830583,0.6505382386916239
0.42,252.69,7.37,12.25,0.13,0.05,0.73,1.09,0.18,0.83,0.3818376618407357,0.6505382386916239,-0.0494974746830583,0.6505382386916239
0.43,251.88,7.5,12.0,0.12,0.03,0.74,1.14,0.15,0.69,0.3747665940288702,0.6434671708797584,-0.0424264068711928,0.6434671708797584
0.44,251.06,7.62,11.75,0.13,0.01,0.74,1.09,0.08,0.75,0.3818376618407356,0.6505382386916237,-0.0494974746830583,0.6505382386916237
0.45,250.44,7.56,11.5,0.13,0.03,0.68,0.77,0.24,1.26,0.3747665940288702,0.6505382386916237,-0.0494974746830583,0.6505382386916237
0.46,249.81,7.5,11.25,0.17,0.09,0.6,0.91,0.01,0.75,0.3747665940288702,0.6505382386916237,-0.0494974746830583,0.6505382386916237
0.47,249.19,7.56,11.06,0.15,0.06,0.49,0.78,0.35,0.83,0.3676955262170047,0.6576093065034893,-0.0494974746830583,0.6576093065034893
0.48,248.69,7.56,10.81,0.14,0.14,0.51,0.74,0.3,0.92,0.3676955262170047,0.6576093065034893,-0.0494974746830583,0.6576093065034893
0.49,248.06,7.5,10.56,0.12,0.17,0.54,0.63,0.17,0.8,0.3676955262170047,0.6576093065034893,-0.0494974746830583,0.6576093065034893
0.5,247.44,7.37,10.38,0.09,0.15,0.5,0.77,0.16,0.3,0.3606244584051393,0.6576093065034891,-0.0424264068711928,0.6576093065034891
0.51,246.94,7.31,10.25,0.07,0.16,0.41,0.5,0.03,0.06,0.3606244584051393,0.6576093065034891,-0.0424264068711928,0.6576093065034891
0.52,246.75,7.31,10.19,0.02,0.11,0.39,0.52,0.16,0.48,0.3606244584051393,0.6576093065034891,-0.0424264068711928,0.6576093065034891
0.53,246.31,7.25,10.13,0.01,0.1,0.4,0.35,0.12,0.59,0.3535533905932738,0.6576093065034891,-0.0424264068711928,0.6576093065034891
0.54,245.88,7.19,10.06,0.02,0.16,0.28,0.09,0.06,0.54,0.3535533905932738,0.6576093065034891,-0.0424264068711928,0.6576093065034891
0.55,245.63,7.06,10.0,0.03,0.18,0.15,0.03,0.12,0.7,0.3535533905932738,0.6646803743153546,-0.0424264068711928,0.6646803743153546
0.56,245.44,6.87,9.94,0.06,0.19,0.03,0.03,0.09,0.46,0.3535533905932738,0.6646803743153546,-0.0424264068711928,0.6646803743153546
0.57,245.44,6.69,9.88,0.06,0.18,0.0,0.12,0.27,0.17,0.3535533905932738,0.6646803743153546,-0.0424264068711928,0.6646803743153546
0.58,245.375,6.470000000000001,9.815000000000001,0.055,0.2,0.04,0.14,0.14500000000000002,0.14500000000000002,0.35342308984866405,0.6609011780170017,-0.038876539883352976,0.6609011780170017
0.59,245.31,6.25,9.75,0.05,0.22,0.08,0.16,0.02,0.12,0.3535533905932738,0.6576093065034891,-0.0353553390593273,0.6576093065034891
0.6,245.25,6.0,9.69,0.05,0.22,0.1,0.14,0.24,0.17,0.3535533905932738,0.6576093065034891,-0.0353553390593273,0.6576093065034891
0.61,245.095,5.779999999999999,9.594999999999999,0.04,0.215,0.135,0.195,0.14,0.265,0.35201905300362574,0.6613691298855998,-0.035557480101376264,0.6613691298855998
0.62,244.94,5.56,9.5,0.03,0.21,0.17,0.25,0.04,0.36,0.3464823227814083,0.6576093065034891,-0.0353553390593273,0.6576093065034891
0.63,244.69,5.37,9.44,0.01,0.19,0.2,0.21,0.02,1.01,0.3464823227814083,0.6505382386916237,-0.0282842712474619,0.6505382386916237
0.64,244.44,5.25,9.44,0.01,0.15,0.21,0.13,0.08,0.98,0.3464823227814083,0.6505382386916237,-0.0282842712474619,0.6505382386916237
0.65,244.25,5.12,9.44,0.02,0.12,0.17,0.34,0.27,0.71,0.3394112549695429,0.6505382386916237,-0.0212132034355964,0.6505382386916237
