0.04,282.19,13.56,1.94,2.43,0.31,9.34,0.05,0.0,0.02,4.06,1.0,44.06,0.12,0.01,0.18,-5.551115123125784e-17,-6.938893903907228e-18,-0.7071067811865475,-0.7071067811865475
0.05,282.19,13.56,2.0,2.14,0.27,9.7,0.04,0.05,0.04,3.75,0.56,42.88,0.16,0.06,0.17,0.0,-6.938893903907227e-17,-0.7074769244858097,-0.7067364440299508
0.06,282.19,13.56,2.0,2.32,0.16,9.6,0.0,0.02,0.02,3.75,0.56,42.88,0.01,0.17,0.08,0.0,-6.938893903907227e-17,-0.7074769244858097,-0.7067364440299508
0.07,282.19,13.62,2.0,2.33,0.2,9.44,0.04,0.04,0.03,3.0,1.0,43.25,0.0,0.07,0.25,-0.0003572939457741,-0.0003827488590021,-0.7074768275064038,-0.7067363471520487
0.08,282.25,13.69,2.0,2.14,0.48,9.34,0.03,0.06,0.02,3.0,1.0,43.25,0.02,0.16,0.14,-0.0011461143041943,-0.0004820498512533,-0.707389201840863,-0.7068231540978902
0.09,282.31,13.69,2.06,2.2,0.42,9.58,0.08,0.01,0.14,3.0,1.0,43.25,0.01,0.06,0.12,-0.0015180207476308,-0.0001356053681935,-0.7076717808292428,-0.7065396859640383
0.1,282.31,13.62,2.06,2.39,0.3,9.54,0.02,0.03,0.01,3.37,0.56,44.19,0.01,0.0899999999999999,0.01,-0.0011015221044722,0.0003112554209269,-0.7076725784775488,-0.7065396035892493
0.11,282.31,13.69,2.0,2.3,0.23,9.44,0.07,0.02,0.0899999999999999,3.37,0.56,44.19,0.01,0.04,0.03,-0.0015180915423454,-0.0001348105158364,-0.707301740525548,-0.7069101251741442
0.12,282.31,13.69,2.0300000000000002,2.285,0.27,9.52,0.05,0.05499999999999995,0.06999999999999995,3.56,0.56,44.72,0.03,0.035,0.055,-0.0015180561970110655,-0.0001352079466484533,-0.7074867849225851,-0.7067249297881726
0.13,282.31,13.69,2.06,2.27,0.31,9.6,0.03,0.0899999999999999,0.05,3.75,0.56,45.25,0.05,0.03,0.08,-0.0015180207476308,-0.0001356053681935,-0.7076717808292428,-0.7065396859640383
0.14,282.25,13.81,2.0,2.09,0.22,9.71,0.03,0.0899999999999999,0.01,3.75,0.56,45.25,0.24,0.11,0.19,-0.0018606064934356,-0.0012476347412814,-0.7073875968773145,-0.7068223039315943
0.15,282.185,13.845,1.97,2.25,0.275,9.485,0.025,0.05999999999999995,0.025,3.75,0.9650000000000001,45.065,0.15,0.055,0.215,-0.0016668269452721576,-0.0018465688779210076,-0.7072971144052226,-0.7069120198619904
0.16,282.12,13.88,1.94,2.41,0.33,9.26,0.02,0.03,0.04,3.75,1.37,44.88,0.06,0.0,0.24,-0.0014730467095282,-0.002445502252835,-0.7072063401669606,-0.707001444185071
0.17,282.0,13.94,1.94,2.31,0.37,9.47,0.02,0.06,0.16,3.75,1.37,44.88,0.04,0.04,0.03,-0.0010873959647276,-0.0035225054758228,-0.707380590634948,-0.7068232519648324
0.18,282.0,13.94,1.94,2.22,0.31,9.64,0.01,0.03,0.05,3.75,1.0,44.88,0.14,0.01,0.13,-0.0010873959647276,-0.0035225054758228,-0.707380590634948,-0.7068232519648324
0.19,282.0,13.94,2.0,2.2,0.13,9.72,0.06,0.07,0.06,3.75,1.0,44.88,0.15,0.2,0.21,-0.0010855514361998,-0.0035230743521351,-0.7077505854411305,-0.7064527714808161
0.2,282.0,13.88,2.06,2.27,0.28,9.64,0.14,0.07,0.07,3.75,1.0,44.88,0.39,0.1,0.15,-0.0007264645115633,-0.0031408492560637,-0.708120922526112,-0.7060838239161352
0.21,281.94,13.88,2.0,2.49,0.22,9.44,0.05,0.04,0.01,4.06,1.0,44.06,0.01,0.13,0.07,-0.0003562800618641,-0.0034875648290162,-0.7078381760863317,-0.706365929551289
0.22,281.94,13.81,2.06,2.17,0.44,9.59,0.02,0.0899999999999999,0.08,4.06,1.0,44.06,0.16,0.0899999999999999,0.07,6.238375738887303e-05,-0.0030412100980453,-0.7082080922085192,-0.7059971992010844
0.23,281.97,13.780000000000001,2.1550000000000002,2.21,0.385,9.52,0.09000000000000001,0.06999999999999995,0.04,4.06,1.0,44.06,0.085,0.09999999999999995,0.065,5.6888433748663256e-05,-0.0026762957932601945,-0.7087498921252312,-0.7054547644016632
0.24,282.0,13.75,2.25,2.25,0.33,9.45,0.16,0.05,0.0,4.06,1.0,44.06,0.01,0.11,0.06,5.139306909329733e-05,-0.0023113795589319,-0.70929118105077,-0.7049118209867749
0.25,281.94,13.69,2.31,2.29,0.25,9.44,0.02,0.0,0.04,4.06,1.0,44.06,0.17,0.08,0.14,0.0007819254810141,-0.0022740085509298,-0.709746319511104,-0.7044532485680609
0.26,281.87,13.75,2.31,2.38,0.24,9.47,0.07,0.0,0.04,4.87,1.0,45.25,0.25,0.12,0.0,0.0008604854318586,-0.0030614203941543,-0.7098471473442763,-0.7043485746966376
0.27,281.87,13.81,2.19,2.18,0.32,9.48,0.0,0.02,0.06,4.87,1.0,45.25,0.06,0.08,0.08,0.0005003692633306,-0.0034454229950883,-0.7091094562260972,-0.705089822491939
0.28,282.0,13.88,2.25,2.46,0.31,9.37,0.05,0.13,0.0899999999999999,3.0,1.0,43.69,0.0899999999999999,0.08,0.06,-0.000721255790083,-0.0031420494619195,-0.7092906799313583,-0.7049087449292819
0.29,282.0,13.88,2.31,2.45,0.3,9.57,0.07,0.01,0.04,3.0,1.0,43.69,0.2,0.07,0.31,-0.0007196105180389,-0.0031424266798455,-0.7096596720422159,-0.7045372645873309
