67,43,64
71,42,64
96,41,62
105,41,63
91,38,60
89,36,60
96,38,62
114,41,64
123,45,67
109,46,68
75,44,67
74,48,70
59,50,71
39,53,72
22,51,70
23,45,66
18,46,66
9,42,64
8,40,61
5,36,60
1,38,61
12,40,62
18,40,61
13,38,62
12,39,63
25,43,68
12,48,71
13,58,76
23,49,72
23,52,76
17,68,84
22,57,80
31,63,86
35,71,94
35,79,102
41,83,116
85,110,149
135,144,205
245,270,313
428,370,398
377,455,460
355,563,521
306,451,428
342,472,398
421,235,264
483,298,319
567,407,414
682,445,437
566,456,434
370,437,406
370,351,357
282,367,373
291,392,389
282,409,393
210,379,322
225,236,219
176,188,179
204,152,150
263,136,132
272,88,101
241,93,99
302,60,80
185,65,81
178,57,76
178,59,76
120,52,73
112,56,74
96,49,69
67,48,67
35,41,63
24,41,65
33,48,69
48,49,71
59,50,72
83,53,75
92,57,77
81,61,77
66,51,71
42,47,69
44,47,69
23,47,69
35,50,70
44,45,67
56,46,68
71,47,69
78,48,69
62,50,70
75,47,69
70,47,68
144,46,67
0,47,67
