88,101,55
89,101,55
89,102,58
87,102,56
86,101,48
90,105,51
94,109,52
104,115,69
105,116,74
103,114,69
103,115,73
100,113,72
98,111,63
101,113,71
99,111,63
98,111,61
101,113,70
98,112,58
103,116,76
98,111,63
99,111,64
98,111,64
96,110,57
100,113,56
108,120,69
110,122,67
116,127,67
118,130,68
126,140,79
133,150,83
145,169,87
186,209,135
230,243,199
274,287,230
326,333,287
368,373,324
467,448,505
577,515,744
506,444,644
403,376,476
350,326,385
334,307,375
292,266,345
227,220,239
196,198,187
190,198,170
193,204,167
208,216,165
232,230,186
244,238,169
255,252,217
273,267,232
302,285,301
290,278,281
287,278,234
336,318,327
344,328,336
357,337,372
344,326,333
375,352,443
385,353,456
367,327,466
274,240,357
184,165,200
104,108,101
77,87,52
69,78,37
61,63,33
52,46,28
33,26,27
3,0,28
4,25,26
34,55,27
67,85,23
71,91,16
56,73,14
48,70,18
53,74,23
58,78,26
56,76,15
57,77,14
59,78,14
60,78,15
60,78,15
58,76,15
54,73,14
47,68,15
45,67,14
45,67,14
40,64,15
49,69,14
48,67,14
49,68,14
48,67,14
48,66,14
47,66,14
46,66,14
46,66,14
47,69,14
54,74,13
56,76,13
59,77,14
58,77,14
56,75,14
56,75,14
56,76,14
55,76,14
56,77,14
59,80,14
69,85,15
65,82,14
62,80,14
60,77,14
54,73,14
52,72,15
51,70,16
53,71,14
53,70,13
51,68,13
45,63,14
43,63,14
43,63,14
46,65,15
33,60,13
47,69,14
52,73,14
59,77,14
54,72,14
49,70,14
50,71,14
48,70,13
50,72,13
54,74,14
54,75,14
54,76,14
59,79,15
64,80,14
58,77,14
59,76,13
59,75,14
55,72,15
52,70,15
53,70,15
53,70,15
47,66,15
48,67,16
48,69,15
43,66,14
42,66,15
50,71,16
49,71,16
51,73,15
56,77,15
61,79,16
61,78,15
57,76,17
54,74,15
52,73,15
53,74,14
51,71,15
47,68,14
47,69,14
51,70,14
50,70,15
50,69,14
