18,91,33
16,83,30
16,98,28
16,91,22
10,80,25
12,109,51
13,96,43
12,90,33
14,92,25
13,96,34
15,98,46
14,110,48
18,112,52
15,128,58
14,120,48
10,104,37
16,128,47
15,129,55
16,130,63
17,156,88
18,130,69
16,126,74
22,144,96
30,154,93
61,222,176
184,454,362
217,449,370
155,535,457
159,441,507
147,444,551
155,401,302
172,349,276
218,285,224
236,262,224
375,191,127
176,164,113
165,132,86
175,116,73
221,97,58
230,100,27
261,111,24
287,98,15
151,98,14
104,100,13
78,89,9
76,94,10
64,102,19
43,97,24
42,93,24
56,90,21
66,81,12
87,84,11
60,82,12
51,85,9
39,83,4
33,77,4
25,71,7
14,66,4
8,58,2
0,42,0
0,39,0
0,39,0
0,38,0
0,38,0
0,39,0
0,39,0
0,38,0
0,40,0
0,38,0
0,38,0
0,38,0
0,38,0
0,39,0
0,38,0
0,37,0
0,37,0
0,36,0
0,37,1
0,39,5
0,37,1
0,37,1
0,37,1
0,37,0
0,38,2
0,38,0
0,38,0
0,38,0
0,38,0
0,39,0
0,39,2
0,38,0
0,39,0
0,38,0
0,38,0
0,39,0
0,38,0
0,38,0
0,37,0
0,37,0
0,37,0
0,36,0
0,37,0
0,38,0
0,38,0
0,37,0
0,40,1
0,37,0
0,37,0
0,38,0
0,38,0
0,38,2
0,38,2
0,38,0
0,38,0
0,37,0
0,38,0
0,39,4
0,37,0
0,38,0
0,37,0
0,38,0
0,37,0
0,35,0
0,32,0
0,28,0
0,28,0
0,28,0
0,32,2
0,29,0
0,29,0
0,30,0
0,29,0
0,28,0
0,27,0
0,26,0
0,25,0
0,27,0
0,26,0
0,27,1
0,26,0
0,27,0
0,29,0
0,28,0
0,25,1
0,28,4
0,27,0
0,27,0
0,27,0
0,28,0
0,31,0
0,28,0
0,29,0
0,30,0
0,30,0
0,27,0
0,28,0
0,25,0
0,26,0
0,27,0
0,26,0
0,29,0
