30,29,61
30,37,65
31,40,64
28,33,60
33,36,61
25,32,57
25,26,54
21,31,57
27,26,58
26,33,59
27,31,61
29,34,66
33,45,77
41,57,87
53,72,96
45,72,97
45,76,96
49,55,88
47,61,98
44,81,106
54,92,114
72,91,119
76,116,131
99,128,133
60,101,120
61,101,122
56,96,120
57,106,124
55,105,125
60,97,127
73,107,120
65,111,105
53,111,96
53,80,80
53,74,78
60,75,86
62,60,80
90,60,74
106,42,55
125,37,44
185,31,39
193,26,31
230,25,21
178,27,19
177,25,26
153,24,12
126,23,46
127,22,67
116,25,66
127,31,63
137,32,61
114,43,59
95,34,54
83,21,36
76,27,30
58,21,21
64,32,41
65,25,32
66,30,48
49,22,76
34,24,101
30,44,110
28,125,168
24,426,266
21,12,40
19,11,43
17,10,44
22,13,43
25,10,43
26,9,42
26,9,42
26,8,42
27,8,42
27,10,42
26,9,42
26,9,41
26,8,42
26,9,42
27,8,42
27,8,43
27,8,42
26,9,42
26,10,42
26,9,41
26,7,41
27,8,40
26,8,41
26,7,42
26,8,41
26,10,42
27,9,42
26,9,42
26,8,41
26,9,42
26,9,41
26,8,42
26,8,42
26,9,43
27,9,42
27,8,41
26,8,41
28,8,41
26,8,41
26,8,39
24,7,39
21,4,36
17,2,35
17,0,35
17,2,36
18,1,36
19,3,36
18,2,35
18,2,35
16,0,33
16,0,34
17,0,33
16,0,33
15,0,34
17,0,33
18,0,34
21,2,36
18,1,34
15,0,34
16,0,34
16,1,35
17,1,36
17,1,35
18,1,34
17,0,35
17,1,36
19,4,36
18,1,36
17,1,36
16,0,35
16,0,35
17,0,35
17,1,36
18,2,37
