time,shoulder_flex_angle_filt,shoulder_add_angle_filt,elbow_flex_angle_filt,lumbar_angle_filt,shoulder_flex_vel_filt,shoulder_add_vel_filt,elbow_flex_vel_filt,lumbar_vel_filt,shoulder_flex_acc_filt,shoulder_add_acc_filt,elbow_flex_acc_filt,lumbar_acc_filt
0.02,-0.4903001708824428,-0.09137901926092831,1.0054256295932142,-0.07469016731903995,0.09407314786588261,-0.05359016516980164,-0.6527166467105878,1.0391416921406362,-0.4215507911100486,-8.798714092354142,14.135764690230646,3.1952566290541853
0.03,-0.4548912776321038,-0.08544028581507154,0.9430840444170415,-0.06597870050488146,0.44674255995505735,-0.2712790618742385,-0.8266997253250818,1.3137381937151555,0.27566727557346593,-9.687951674379093,19.401073865214943,-3.639603119740463
0.04,-0.4191014257690211,-0.08044709438295472,0.8811460644730307,-0.05563214707252603,0.7908352054172407,-0.4973105923368501,-0.9546361358880936,1.5555267983090453,0.9175359958611119,-10.201438622194987,24.31353564030845,-10.888940068858071
0.05,-0.3832851719809711,-0.07666683313007949,0.8207805673695193,-0.04374814851089687,1.1186312406700338,-0.7267713055195443,-1.028670891686598,1.752536239711726,1.4559388693387605,-10.235117670066295,28.675670996191542,-18.453872152400628
0.06,-0.3477863208568338,-0.07434666191666951,0.7631245720823892,-0.030486633609230544,1.422758715191891,-0.9539581961114406,-1.0432521645817419,1.8934386798924892,1.8473486243314112,-9.697696107331252,32.29007346828978,-26.207294030512177
0.07,-0.3129326425988367,-0.07370230398974555,0.7092520837244017,-0.016072461301715885,1.6964110681388396,-1.17246444398889,-0.995523519412995,1.9679925334669446,2.0545236590771268,-8.51509073169155,34.96573766103055,-33.99425221169732
0.08,-0.27903164813140796,-0.07490673917043753,0.660144065175145,-0.0007962591051086617,1.9335433054364823,-1.3753026743546228,-0.8856183522019296,1.9674834117557678,2.04790886701071,-6.6345062052391635,36.52480831888124,-41.633529259860836
0.09,-0.2463674745402133,-0.07807918131699625,0.6166603044523067,0.014986829588158153,2.12903999916342,-1.555065839376202,-0.7168385542857494,1.885148575196199,1.8066812258020337,-4.027984790146081,36.80957576176608,-48.9205170765487
0.1,-0.21519885980997044,-0.08327475478028656,0.5795138676721975,0.030860749133277004,2.2788497818792846,-1.704124251952571,-0.49570403291547543,1.7165697857585007,1.3194016398481085,-0.6952797497794444,35.68951476349102,-55.63140918813302
0.11,-0.1857581223295159,-0.09047530795862041,0.5492487516067728,0.04635470391772825,2.3800826746660984,-1.8148556493325643,-0.23186489659330897,1.4600193572210485,0.5842568535952672,3.3340760328325505,33.068139922298585,-61.52868730547706
0.12,-0.1582510122281707,-0.09958181527493548,0.526221283532312,0.06095205899136994,2.4310682844936866,-1.879903498423516,0.06212639269190896,1.1167445381364651,-0.39110264781402704,7.999611220101121,28.88943292353074,-66.36782050243126
0.13,-0.1328572695030043,-0.1104088198708194,0.5105857597813642,0.07410205398803098,2.4313745481934435,-1.8924571464360564,0.3711800209348862,0.6911761524297608,-1.5901022072251334,13.209745136118302,23.14358724735442,-69.90503853062147
0.14,-0.10973170668154966,-0.122681355552034,0.5022847643130374,0.08523432370211304,2.3817882190794326,-1.8465459396086612,0.6781626477194593,0.19104868052608948,-2.9881153589258016,18.84265359277636,15.871814938246322,-71.90598635123783
0.15,-0.08900562851267242,-0.13603475546641905,0.5010445584064016,0.09377611091277462,2.2842596374052246,-1.7373381456140522,0.9645065901515778,-0.37257930566080727,-4.553609470490199,24.748189024117035,7.1699687808799,-72.15501711046079
0.16,-0.0707884044212326,-0.15001770458340344,0.5063758752304831,0.09917193490102132,2.141815462374212,-1.5614344831605769,1.2109162395848567,-0.9854132453353546,-6.24949415570534,30.750840448348153,-2.809248012570441,-70.46483753902771
0.17,-0.05516901816148844,-0.16409882222771785,0.5175803826065306,0.10090534569321409,1.9584439503486943,-1.3171453393685324,1.398149540267204,-1.630125482410057,-8.034595144253887,36.65368661559373,-13.855683739804569,-66.68618492534087
0.18,-0.04221743154821811,-0.17767696987849863,0.5337629904959325,0.09852225375650656,1.738958032467161,-1.0047403867415865,1.5078490411775174,-2.286676160151713,-9.865173785052688,42.2432642867236,-25.702912588453977,-60.71718993581537
0.19,-0.03198561527723337,-0.19009536946846337,0.5538500765809449,0.09165518315688682,1.4888418766245999,-0.6266593311751439,1.523394530379112,-2.93275193259495,-11.696414060591302,47.295243740634355,-38.031295233746484,-52.51206586651138
0.2,-0.02450812081764559,-0.20065949066796152,0.5766135862368204,0.08004765948413264,1.2140868236059534,-0.18767295236107562,1.4307476393202099,-3.544318634089171,-13.483804627017093,51.580776113210405,-50.47298486587064,-42.08876329113245
0.21,-0.0198020946477952,-0.20865852502829824,0.6007008360338256,0.06357781920037904,0.9210225814587105,0.305015553400591,1.2192581029616916,-4.096280181516697,-15.184352537721212,54.873352779249295,-62.61887731621743,-29.53524003237763
0.22,-0.01786667061674622,-0.2133901140749946,0.6246697165320224,0.04228022178225869,0.6161493669803708,0.8417376564499778,0.8824015974767212,-4.563232027163661,-16.757577393652213,56.955996391461056,-74.02743925473249,-15.014020042459181
0.23,-0.018681717515789793,-0.21418784194963073,0.647028853178916,0.01636476726271693,0.3059763225333014,1.4104020777244648,0.41842024507454917,-4.920293550006902,-18.166249026139454,57.62858700905461,-84.23528163400202,1.2352491537339378
0.24,-0.0222059650163857,-0.21045084613902482,0.6662821443067002,-0.013768423755553582,-0.003128964086670304,1.996617937210114,-0.1691610519769033,-5.143999995973973,-19.376847720893043,56.71511551514757,-92.76927887581554,18.89548301472343
0.25,-0.028374578778329617,-0.2016747478953816,0.680976951990013,-0.04751931683613661,-0.30507562331484583,2.5839012121719915,-0.8711663569235366,-5.213231087407952,-20.359742658217908,54.0706506659661,-99.15997003878145,37.57427468271067
0.26,-0.037096301084707475,-0.18748296329212277,0.6897550743623859,-0.08408456839235014,-0.5941658403408916,3.153964686861612,-1.6725687147273545,-5.110150355534255,-21.089100888229886,49.587805945184286,-102.9559186902803,56.8085543789327
0.27,-0.0482503131816177,-0.1676573329819094,0.6914054774738618,-0.12246145330836168,-0.8651896208740647,3.6870888409208327,-2.55247421025295,-4.821126742752185,-21.54255501517675,43.202498091107216,-103.73865568694129,76.07183506692304
0.28,-0.061683006538697634,-0.1421669103713718,0.6849176135005541,-0.1614600036654633,-1.1134960515506713,4.162568302187985,-3.4843008222806735,-4.337608203211114,-21.7006721138717,34.89880075684473,-101.13778565710629,94.78400568159002
0.29,-0.07720487078746212,-0.11119368095330877,0.6695340058458673,-0.1997240584695306,-1.3350399509604565,4.559225672178137,-4.436157331742988,-3.6569160179064872,-21.546278598496908,24.712714137233863,-94.84580557230323,112.32354997849998
0.3,-0.09458771607864214,-0.07515395659945726,0.6448006495283856,-0.23576168547563817,-1.5264036409747934,4.8559818147420035,-5.371421703055347,-2.782928435095776,-21.06370525879142,12.734694278880163,-84.63216400343597,128.04198535266394
0.31,-0.11356244793149524,-0.03471420363746525,0.610613668024906,-0.2679851497589869,-1.684794388274513,5.032469177282819,-6.249512319455433,-1.72662312687314,-20.23802303247801,-0.889186246234381,-70.3560837458004,141.2802344258267
0.32,-0.13381760395152184,0.009199872899146337,0.5672605951693114,-0.29476027462232646,-1.8080188576005962,5.069672484500824,-7.026839371805392,-0.5064498702494149,-19.0543429836881,-15.957542156191932,-51.97767933176554,151.38656545601333
0.33,-0.15499884370402958,0.0554020514706657,0.5154546198480228,-0.3144646760367686,-1.8944366673469495,4.950579296719474,-7.657917736697169,0.8514921627659112,-17.49725322922298,-32.21550336721368,-29.56692495913292,157.73566828778343
0.34,-0.176709554670178,0.102453017774103,0.45636014708228384,-0.32555396159121786,-1.9428958315085574,4.660821539534026,-8.09661699846748,2.313494099782307,-15.550461163298223,-49.358087416220684,-3.31006750852316,159.74837311473902
0.35,-0.19851269833887963,0.1486771656408991,0.3916080964805236,-0.3266345805092234,-1.9526534969160152,4.189288258014043,-8.297519035038231,3.838510623098798,-13.196701384818462,-67.0350956652848,26.4868669142789,156.9114720388901
0.36,-0.21993397221301358,0.19218918166137633,0.3232994835406089,-0.316541606237584,-1.9232859284516994,3.5286895813168937,-8.21734895927856,5.378677434100312,-10.417958475854451,-84.85747047663509,59.3977570946421,148.79707027173086
0.37,-0.24046630809144048,0.23093050601603762,0.25399601623330376,-0.29441934257012686,-1.8545921447821614,2.676052239214525,-7.8164413374408195,6.8800768648595625,-7.196039593456141,-102.40500865488158,94.87946613437066,135.08087646032175
0.38,-0.25957566723053743,0.2627154097782182,0.18669669217932072,-0.25980228456054016,-1.7464959501400703,1.6331279680785433,-7.060200633202642,8.28374824064972,-3.5135152160173324,-119.23528589264134,132.27843105117984,115.5588412491592
0.39,-0.2767080318559559,0.2852860481228772,0.12479970097720725,-0.21269365358500036,-1.5989513309023398,0.40669777673133667,-5.920512872173067,9.526931833818054,0.6449720694440566,-134.89360887430294,170.84077967445322,90.16157054230473
0.4,-0.29129743307316025,0.29637545151359035,0.07204931877144312,-0.15363847891650304,-1.4118562764566265,-0.9912427130257718,-4.377064688611038,10.544527280025504,5.29105045620954,-148.9237772080716,209.7258888876176,58.96597523253906
0.41,-0.30277480074776597,0.29377701757925095,0.03246792119793764,-0.08378803256987627,-1.1849800301743705,-2.5434288274189707,-2.418526279824806,11.27073939813541,10.43065320369695,-160.87940752413,248.02319276370798,22.203672096113582
0.42,-0.3105773746508751,0.2754186818066533,0.010273725811633699,-0.004952355141555157,-0.9179085676247862,-4.227411973742958,-0.04355640201173536,11.640876726942565,16.061803656781578,-170.33554785772162,284.7719442898089,-19.73427975846908
0.43,-0.314158381080003,0.23943959399428205,0.009785391603736777,0.08036234904888248,-0.61001272701105,-6.015789300589206,2.7384095896667695,11.593261035245863,22.172228761747345,-176.90029266644748,318.983533364208,-66.29663746915176
0.44,-0.31299665767018564,0.1842668295129316,0.03531513342683462,0.16893450885090544,-0.26044287572737623,-7.876578819401531,5.906623541963125,11.071199845142202,28.736895290623767,-180.22609819494735,349.6658697718386,-116.77546017859824
0.45,-0.30660590282669925,0.10868944008749869,0.09105253242845036,0.2568289498039439,0.1318467146144873,-9.773736712564215,9.428769728815743,10.024968889830836,35.71557670741935,-180.02049490504967,375.8492560056929,-170.3139447184722
0.46,-0.29454323606487104,0.011927017702891736,0.18094171737879,0.3394219831184817,0.5680414910562737,-11.667809284173648,13.261014682351034,8.4137476441325,43.05056892203763,-176.0558986474067,396.61310402657574,-225.91861643188713
0.47,-0.2764167820031203,-0.1063100749035812,0.30855503271583634,0.41145163561685844,1.0493769833126132,-13.516707814128305,17.348377433569024,6.207448825575775,50.66467948938493,-168.1782352638227,411.1127949840458,-282.47575788244114
0.48,-0.251892033988006,-0.24577154854895605,0.47696667447636143,0.4670941707475998,1.5770158318269214,-15.276590589162073,21.62542777331388,3.388382234021878,58.459616646157016,-156.31411426206301,418.60594383246274,-338.7718342683676
0.49,-0.2206968130321173,-0.4056316086491811,0.6886300443432856,0.5000672730490562,2.1518927027788064,-16.90283273750868,26.0173113257144,-0.04730540176456091,66.31490159533706,-140.4763157608134,418.4773134927586,-393.5175525932859
0.5,-0.18262471270370095,-0.5844690797876781,0.9452627274630283,0.5037593927802573,2.774529703788866,-18.351061310487484,30.441091001572467,-4.088469706644524,74.08741946056877,-120.7673905095529,410.2616270373522,-445.3750757279007
0.51,-0.13753700824369827,-0.7802648581631643,1.2477430284525026,0.4713837938560982,3.444826358927463,-19.57823044532105,34.80738501000773,-8.708137111965627,81.61171131712655,-97.3812146889136,393.6635520388156,-492.98780606187586
0.52,-0.08536310440062135,-0.9904177060910725,1.5960218941692728,0.39615484295111475,4.161829656949269,-20.5437095031208,39.022272312117586,-13.863045586065475,88.70109181529939,-70.60238844543399,368.5741788281859,-535.0120599539537
0.53,-0.026099695892173095,-1.2117787147360373,1.9890538089759668,0.2714830532658292,4.923491102835971,-21.210355878171377,42.989427470161246,-19.493592102697697,95.14965447530773,-40.80341859800714,335.0833834160772,-570.1498768194875
0.54,0.04019108910377344,-1.4407040329402785,2.4247498718538054,0.09118439146760553,5.726419025254529,-21.545543770326336,46.612438552728264,-25.52421113854238,100.73520025539283,-8.439680420575076,293.4875550461784,-597.1821482344521
0.55,0.11338420476238537,-1.6731247323056428,2.8999557641555067,-0.15030158587083722,6.565635563625097,-21.522120627389764,49.7972543687588,-31.86419705252052,105.22309514884114,25.95779050135915,244.2922759433259,-615.0012151796221
